qid;question;keyPhrases;obj;txt;col;cnt;oth,,,,,
342092002;How many planes are there?;['planes'];1;0;0;1;0,,,,,
342132001;Is this a tropical environment?;['tropical environment'];1;0;1;0;0,,,,,
342184002;Would a vegetarian eat this?;['vegetarian'];1;0;0;0;0,,,,,
342307000;Is this an medical tool?;['medical tool'];1;0;1;0;0,,,,,
342353001;What kind of hats are worn?;['kind of hats'];1;0;1;1;0,,,,,
342411001;What is the pattern on the bowtie?;['pattern', 'bowtie'];1;0;1;0;0,,,,
342532006;Does this appear to be in the USA?;['USA'];1;1;0;0;0,,,,,
342639003;How many glasses does the woman have?;['glasses', 'woman'];1;0;0;1;0,,,,
342704004;Is the game over?;['game'];1;0;0;0;0,,,,,
342766001;What type of boat is seen on far right in background?;['type of boat', 'background'];1;0;0;0;0,,,,
342969003;What team is this player on?;['team', 'player'];1;0;0;0;0,,,,
343169002;Is there anything on the stove?;['stove'];1;0;0;0;0,,,,,
343282000;Is the person on skies sitting on the ground?;['person', 'skies', 'ground'];1;0;0;0;0,,,
343322004;Is this picture taken in the United States?;['picture', 'United States'];1;0;0;0;0,,,,
343407034;How many men are wearing sunglasses?;['men', 'sunglasses'];1;0;1;1;0,,,,
343503001;What is the color of the stool?;['color', 'stool'];1;0;1;0;0,,,,
343608003;Where are the shoes?;['shoes'];1;0;1;0;0,,,,,
343847004;Are they standing or eating?;[];1;0;0;0;0,,,,,
343863003;What color are the items on the wall?;['color', 'items', 'wall'];1;0;1;0;0,,,
34389000;Are there any kittens in the picture?;['kittens', 'picture'];1;0;0;1;0,,,,
343942000;Where is the plane?;['plane'];1;0;1;0;0,,,,,
34397002;What type of scene is this?;['type of scene'];1;0;0;0;0,,,,,
34404001;How many feet aren't on a board?;['feet', 'board'];1;0;0;1;0,,,,
344149004;What is the man holding?;['man'];1;0;0;0;0,,,,,
344238000;What is this room used for?;['room'];1;0;0;0;0,,,,,
344288001;Where is the oven power vent?;['oven power vent'];1;0;0;0;0,,,,,
344319003;What color necklaces are these men wearing?;['color necklaces', 'men'];1;0;1;0;0,,,,
344544001;What brand of umbrella does she have?;['brand of umbrella'];1;1;0;0;0,,,,,
344578003;How can you tell these are not American busses?;['American busses'];1;1;0;0;0,,,,,
344669000;How many road lanes are visible in the picture?;['road lanes', 'picture'];1;0;0;1;0,,,,
344765001;Why is the towel hanging on the rack?;['towel', 'rack'];1;0;0;0;0,,,,
344814002;What color is illuminated?;['color'];1;0;1;0;0,,,,,
"344989001;How many of the train's windows are open?;[""train's windows""];1;0;0;1;0",,,,,
345014001;Is this train running?;['train running'];1;0;0;0;0,,,,,
"345114001;What is in the backpack's side pocket?;[""backpack's""", 'pocket'];1;0;0;0;0,,,,
345406001;Where are the horses?;['horses'];1;0;0;0;0,,,,,
345436000;What are these two people doing?;['people'];1;0;0;0;0,,,,,
"345531001;What does the boy's shirt tell you to do?;[""boy's shirt""];1;1;0;0;0",,,,,
345608000;What year was this taken?;['year'];1;0;1;0;0,,,,,
345617000;How many windows can be seen on the house in the background?;['house', 'windows', 'background'];1;0;0;1;0,,,
34563002;Are the trains moving?;['trains'];1;0;0;0;0,,,,,
345643005;What color is the building?;['color', 'building'];1;0;1;0;0,,,,
345648001;Is this a toy?;['toy'];1;0;0;0;0,,,,,
345802000;What sport is the woman enjoying?;['sport', 'woman'];1;0;1;0;0,,,,
345951002;Are these birds carnivores?;['birds carnivores'];1;0;0;0;0,,,,,
346272014;What does the man have in his right hand?;['man', 'right hand'];1;0;0;0;0,,,,
346712006;What is in the air?;['air'];1;0;0;0;0,,,,,
346785001;What is the name of the street at the intersection?;['street', 'intersection'];1;1;1;0;0,,,,
346806001;What color is the bunny?;['color', 'bunny'];1;0;1;0;0,,,,
347037008;Is it day or night in the photo?;['day', 'night', 'photo'];1;0;1;0;0,,,
347121000;Are all the bananas green?;['bananas green'];1;0;1;0;0,,,,,
347256000;Is this person taking a nap?;['person', 'nap'];1;0;0;0;0,,,,
347292003;What does the man have in his hand?;['man', 'hand'];1;0;0;0;0,,,,
347380004;Who is in the photo?;['photo'];1;0;0;0;0,,,,,
347671000;Is the plane in the air?;['plane', 'air'];1;1;0;0;0,,,,
347671004;What kind of plane is flying above the runway?;['kind of plane', 'runway'];1;1;1;0;0,,,,
347748001;Do you like the wallpaper?;['wallpaper'];1;0;1;0;0,,,,,
347878000;Is this an antique fire truck?;['truck'];1;0;1;0;0,,,,,
347962016;What is the woman in bike wearing?;['woman', 'bike'];1;0;1;0;0,,,,
348071002;What is attached to the building on the roofing?;['building', 'roofing'];1;0;0;0;0,,,,
34816003;What is behind the man?;['man'];1;0;0;0;0,,,,,
348523003;Are the tracks on the ground animal or man made?;['tracks', 'ground animal', 'man'];1;0;0;0;0,,,
348562000;How many sinks are in the bathroom?;['sinks', 'bathroom'];1;1;0;1;0,,,,
348651000;What is on the roof?;['roof'];1;0;0;0;0,,,,,
348751004;What breed is the dog?;['breed', 'dog'];1;0;1;0;0,,,,
348857010;Do you think this photo was taken in the 1970s?;['photo'];1;0;0;0;0,,,,,
348924001;What is the orange food?;['orange food'];1;0;1;0;0,,,,,
349319000;How many people are there?;['people'];1;0;0;1;0,,,,,
349358008;What is the man crouching behind him known as?;['man'];1;0;0;0;0,,,,,
349690004;Where is this picture taken?;['picture'];1;0;0;0;0,,,,,
349892002;How many animals are in the image?;['animals', 'image'];1;0;0;1;0,,,,
349960003;How many people are watching the game?;['people', 'game'];1;0;0;1;0,,,,
349974002;Does the batter have a special number on his back?;['batter', 'special number'];1;1;0;0;0,,,,
350425004;Was this taken by a person on Safari?;['person', 'Safari'];1;0;0;0;0,,,,
350557010;What is this person looking at?;['person'];1;0;0;0;0,,,,,
351033005;How many people are in the photo?;['people', 'photo'];1;0;0;1;0,,,,
351262008;What color is the motorcycle?;['color', 'motorcycle'];1;0;1;0;0,,,,
351283002;What track is the red train at?;['track', 'red train'];1;0;1;1;0,,,,
351288006;What number is on the sign?;['number', 'sign'];1;1;0;1;0,,,,
351686003;Where are the bananas?;['bananas'];1;0;0;0;0,,,,,
351749000;Is the ball going away from the batter?;['ball', 'batter'];1;0;1;0;0,,,,
351827006;How many sailboats are there?;['sailboats'];1;0;0;1;0,,,,,
351827007;What weather related event can be seen under the clouds in the horizon?;['weather related event', 'clouds', 'horizon'];1;0;1;0;0,,,
351989006;What number of veggies are on this platter?;['number of veggies', 'platter'];1;1;0;1;0,,,,
352019001;Does this bus have a known destination?;['bus', 'known destination'];1;1;0;0;0,,,,
352073001;Where is the woman sitting?;['woman'];1;0;0;0;0,,,,,
352199002;What is this person holding?;['person'];1;0;0;0;0,,,,,
352412003;Who is wearing glasses?;['glasses'];1;0;0;0;0,,,,,
352561000;What color is the vase?;['color', 'vase'];1;0;1;0;0,,,,
352601002;Is the cat awake?;['cat'];1;0;0;0;1,,,,,
352805005;What time of day is it?;['time of day'];1;0;1;0;0,,,,,
352831002;Is this dog content?;['dog content'];1;0;0;0;0,,,,,
352831006;Does the dog like being outside?;['dog'];1;0;1;0;0,,,,,
35299002;How many cows are shown?;['cows'];1;0;0;1;0,,,,,
353197004;Is the man on the skateboard about to eat it?;['man', 'skateboard'];1;0;0;0;0,,,,
353197005;How many men in the photo?;['men', 'photo'];1;0;0;1;0,,,,
3532003;What color do the two girls in the forefront have in common?;['girls', 'forefront', 'color'];1;0;1;0;1,,,
353427006;What kind of food is on the plate?;['kind of food', 'plate'];1;0;0;0;0,,,,
353461002;Who is in the picture?;['picture'];1;0;0;0;0,,,,,
353610001;What color is the umbrella?;['color', 'umbrella'];1;0;1;0;0,,,,
353754009;What is the address show on the banner?;['address', 'banner'];1;1;0;0;0,,,,
353809003;Is this a marching band?;['marching band'];1;0;0;0;0,,,,,
353835003;What color are his swim trunks?;['color', 'swim trunks'];1;0;1;0;0,,,,
353999002;Might these people be circus clowns?;['people', 'circus clowns'];1;0;1;0;0,,,,
354205000;What company does this plane fly for?;['company', 'plane fly'];1;0;1;0;0,,,,
354469001;Has someone lost a wheel?;['wheel'];1;0;0;0;0,,,,,
354569003;What time does the clock say?;['time', 'clock'];1;1;0;1;0,,,,
35459003;Would you want to ride this horse?;['horse'];1;1;0;0;0,,,,,
354604003;Where is the plane heading?;['plane heading'];1;0;0;0;0,,,,,
354608003;How many books?;['books'];1;0;1;1;0,,,,,
354679007;Are these horses in a meadow?;['horses', 'meadow'];1;0;0;0;0,,,,
354690002;What is on the bench?;['bench'];1;0;1;0;0,,,,,
354842003;Is everyone skating?;[];1;0;0;0;0,,,,,
354846003;How many players holding rackets?;['players', 'rackets'];1;0;0;1;0,,,,
355175005;Does this refrigerator make ice?;['refrigerator', 'ice'];1;0;0;0;0,,,,
355180001;Can you see a reflection in this picture?;['reflection', 'picture'];1;0;0;0;0,,,,
355194001;Does the fence show a grid-like design?;['fence', 'grid', 'design'];1;0;1;0;0,,,
355231002;How many people are there?;['people'];1;0;0;1;0,,,,,
355387002;Is this an adult elephant?;['adult elephant'];1;0;0;0;0,,,,,
355398004;Are the court colors complimentary?;['court colors complimentary'];1;0;1;0;0,,,,,
355398005;Is this at Wimbledon?;['Wimbledon'];1;1;0;0;0,,,,,
"355562000;What is on the girl's face?;[""girl's face""];1;0;0;0;0",,,,,
355593001;How old are these young men?;['young men'];1;0;0;0;0,,,,,
355678003;Will these skiers make it back before the sun goes down?;['skiers'];1;0;0;0;0,,,,,
355717008;Is this a professional event?;['professional event'];1;0;0;0;0,,,,,
355968000;Does this plane have flights to Los Angeles?;['plane', 'flights', 'Los Angeles'];1;1;0;0;0,,,
356112003;How high is the skateboard off of the ground?;['skateboard', 'ground'];1;0;1;0;0,,,,
356147002;How many mammals are pictured?;['mammals'];1;0;0;1;0,,,,,
356147009;How many people are on the elephant?;['people', 'elephant'];1;0;0;1;0,,,,
356213002;Do these look like antiques?;['look', 'antiques'];1;1;1;0;1,,,,
356396003;How many rooftops are visible?;['rooftops'];1;0;0;1;0,,,,,
356513004;Is there a horse?;['horse'];1;0;0;0;0,,,,,
356641000;Was the lawn grazed upon?;['lawn'];1;1;1;0;0,,,,,
356771002;What type of park is depicted in the photo?;['type of park', 'photo'];1;0;1;0;0,,,,
356958001;How crowded is this stadium?;['stadium'];1;0;1;1;0,,,,,
356962000;What does the white sign say?;['white sign'];1;1;1;0;0,,,,,
357059002;Do the drapes match the wall?;['drapes', 'wall'];1;0;1;0;0,,,,
35715000;How many slices does this pizza have?;['slices', 'pizza'];1;0;0;1;0,,,,
357210002;How many people are in the picture?;['people', 'picture'];1;0;1;1;0,,,,
357290016;Could this be Great Britain?;['Great Britain'];1;1;0;0;0,,,,,
357415001;Are there waves?;['waves'];1;0;0;0;0,,,,,
357668004;Why is he feeding the goat?;['goat'];1;0;0;0;0,,,,,
35769020;What animal is on top of the computer screen?;['computer screen', 'animal'];1;0;0;0;0,,,,
357728000;How many people are not wearing white?;['people', 'white'];1;0;1;1;0,,,,
357858001;What are the people seen on the right doing?;['people', 'right'];1;0;1;0;0,,,,
357865002;What color are the towels?;['color', 'towels'];1;0;1;0;0,,,,
358020014;How many windows are shown?;['windows'];1;0;0;1;0,,,,,
35818001;What color are most of the people wearing?;['color', 'people'];1;0;1;1;0,,,,
358312000;How many fruit is there?;['fruit'];1;0;0;1;0,,,,,
358486004;How many people are in the picture?;['people', 'picture'];1;0;0;1;0,,,,
358534000;What is the dog doing?;['dog'];1;0;0;0;0,,,,,
358620003;Do the flowers need water?;['flowers', 'water'];1;0;0;0;0,,,,
358788003;What type of desert is this?;['type of desert'];1;1;0;0;0,,,,,
358890005;How many sheep are there?;['sheep'];1;0;1;1;0,,,,,
359037002;How many claws can clearly be seen?;['claws'];1;0;0;1;0,,,,,
359189002;How many animals total are in the picture?;['animals total', 'picture'];1;0;0;1;0,,,,
359202004;Is this being held in a skate park?;['skate park'];1;0;0;0;0,,,,,
359205000;How many sections of fence can be seen in the background?;['sections of fence', 'background'];1;0;0;1;0,,,,
3602003;How long can you park here?;[];1;1;0;0;0,,,,,
36023001;What color are the skis?;['color', 'skis'];1;0;1;0;0,,,,
360277006;Is the bowl full of fruit?;['bowl', 'fruit'];1;0;1;0;0,,,,
360334005;Does he feel comfortable with the situation?;['situation'];1;0;0;0;0,,,,,
360485002;Whose apt is this?;[];1;0;0;0;0,,,,,
360485005;How many tulip blooms are visible?;['tulip blooms'];1;0;0;1;0,,,,,
360536001;What kind of cake?;['kind of cake'];1;0;0;0;0,,,,,
360566000;Do you see any boat traffic in the river?;['boat traffic', 'river'];1;0;1;0;0,,,,
360579000;What color is this picture?;['color', 'picture'];1;0;1;0;0,,,,
360868004;Is there a wooden cutting board on the counter?;['wooden cutting board', 'counter'];1;0;1;0;0,,,,
360898020;What sport is the man practicing?;['sport', 'man'];1;0;0;0;0,,,,
361071002;Is the bus old?;['bus old'];1;0;0;0;0,,,,,
361275002;Is this an old photo?;['old photo'];1;0;1;0;0,,,,,
361604002;How old is the child?;['child'];1;0;0;1;0,,,,,
361648001;How many corners does the railing have?;['corners', 'railing'];1;0;0;1;0,,,,
361942003;Can this motorcycle be easily stolen?;['motorcycle'];1;1;0;0;0,,,,,
362008004;What brand tennis racket is she using?;['brand tennis racket'];1;0;1;0;0,,,,,
362071006;Is it a clear day?;['clear day'];1;0;1;0;0,,,,,
362117003;What is on the floor?;['floor'];1;0;1;0;0,,,,,
362140004;Who is in the pictures on the wall?;['pictures', 'wall'];1;0;0;0;0,,,,
362199001;Where are the people looking at?;['people'];1;0;1;0;0,,,,,
36228000;Is there a light on the oven?;['light', 'oven'];1;0;1;0;0,,,,
362319002;What animal is the toy?;['animal', 'toy'];1;0;0;0;0,,,,
362500003;Is the table long or wide?;['table'];1;0;0;0;0,,,,,
362561004;What time is displayed on the clock?;['time', 'clock'];1;0;0;1;0,,,,
362591016;Has the grass been cut?;['grass'];1;0;0;0;0,,,,,
362608000;Using a 24 hour time format, what time is it?;['hour time format'];1;1;0;1;0,,,,
362662001;Does the letter painted on the road look like an item capable of lifting iron fragments?;['item capable of lifting iron fragments', 'road look', 'letter'];1;0;0;0;0,,,
36267000;What video game system is he playing?;['video game system'];1;0;0;0;0,,,,,
362796003;Are there any plants?;['plants'];1;0;0;0;0,,,,,
36282001;What is the woman looking for in the gravel?;['woman', 'gravel'];1;0;0;0;0,,,,
362973000;Is it a sunny day?;['sunny day'];1;1;0;0;0,,,,,
363137001;Is this a tourist attraction?;['tourist attraction'];1;0;0;0;0,,,,,
363165000;Why is it blurry?;[];1;0;1;0;0,,,,,
363346001;Is this picture taken during the day?;['picture', 'day'];1;0;0;0;0,,,,
363455000;What is the temperature in this picture?;['temperature', 'picture'];1;0;0;0;0,,,,
36388002;What vehicle is in the picture?;['vehicle', 'picture'];1;0;0;0;0,,,,
363947000;How many feet can you see in this picture?;['feet', 'picture'];1;0;1;1;0,,,,
364032001;How many different colors are in the kitchen?;['different colors', 'kitchen'];1;0;1;1;0,,,,
36425010;Could you wash your hands with soap in this bathroom?;['hands', 'soap', 'bathroom'];1;0;1;0;0,,,
364293003;Is there is a light in the side of the dishwasher?;['light', 'dishwasher'];1;0;1;0;0,,,,
364312004;How many signs are on this post?;['signs', 'post'];1;1;1;0;0,,,,
364369002;What language is the bottom sign?;['language', 'sign'];1;1;0;0;0,,,,
364476006;What time is it?;['time'];1;1;0;1;0,,,,,
364517003;Is this a healthy meal?;['healthy meal'];1;0;0;0;0,,,,,
364571002;How many vehicles are in the field?;['vehicles', 'field'];1;0;0;1;0,,,,
36459003;What is the woman eating?;['woman'];1;0;0;0;0,,,,,
364742002;Does this photo look washed out?;['photo look'];1;0;1;0;0,,,,,
364937004;What is the large appliance used for?;['large appliance'];1;0;0;0;0,,,,,
364994000;Why is the dog looking at the man?;['dog', 'man'];1;0;0;0;0,,,,
365041000;What is one state that borders the state where this photo was taken?;['state', 'photo'];1;0;0;0;0,,,,
365080000;What does the child have on its head?;['child', 'head'];1;0;0;0;0,,,,
365525021;What color is her blouse?;['color', 'blouse'];1;0;1;0;0,,,,
365578003;Does this room look safe?;['room'];1;0;0;0;0,,,,,
365703001;Do you think they are at a zoo?;['zoo'];1;0;1;0;0,,,,,
365755004;What color is his hat?;['color', 'hat'];1;0;1;0;0,,,,
366000003;Is he doing a trick?;['trick'];1;0;1;0;0,,,,,
366068003;Is the configuration of this room usual?;['configuration', 'room usual'];1;0;0;0;0,,,,
366262001;Where was this taken?;[];1;0;1;0;0,,,,,
366274001;What is the color of the boy's wetsuit?;['color'," ""boy's wetsuit""];1;0;1;0;0",,,,
366470002;How many brown suitcases are there?;['brown suitcases'];1;0;1;1;0,,,,,
366724007;What brand is the mouse pad?;['brand', 'mouse pad'];1;1;0;0;0,,,,
366733003;Are these cupboards?;['cupboards'];1;0;0;0;0,,,,,
367222000;What is said on the side of the train?;['train'];1;1;0;0;0,,,,,
367319000;Why is the penny provided in this picture?;['penny', 'picture'];1;0;0;0;0,,,,
367389001;What color is this women's top?;['color'," ""women's""];1;0;1;0;0",,,,
36776002;In what direction is the train traveling?;['direction', 'train traveling'];1;1;0;0;0,,,,
367784003;Is this a professional photograph?;['professional photograph'];1;0;0;0;0,,,,,
367823000;Where are the gloves?;['gloves'];1;0;0;0;1,,,,,
368307001;Is this an early inning?;['early inning'];1;0;1;0;0,,,,,
368347029;What is the floor made of?;['floor'];1;0;0;0;0,,,,,
36836003;What color is the street sign above the traffic light?;['street sign', 'traffic light', 'color'];1;0;1;0;0,,,
368490001;Is the tv on?;['tv'];1;0;0;0;0,,,,,
368736002;What time is it according to clock?;['time', 'clock'];1;1;0;1;0,,,,
368834000;Are the flowers freshly-picked?;['flowers'];1;0;1;0;0,,,,,
368879001;What kind of sauce is in the bottle?;['kind of sauce', 'bottle'];1;1;0;0;0,,,,
368956001;Could this be a downhill race?;['downhill race'];1;0;1;0;0,,,,,
368986002;What kind of desert is shown?;['kind of desert'];1;0;0;0;0,,,,,
369022001;Does the desk appear to be organized?;['desk'];1;0;0;0;0,,,,,
369078001;Are there television cameras present?;['television cameras present'];1;0;1;0;0,,,,,
369212001;Why would one tool have so many attachments on it?;['tool', 'attachments'];1;0;0;0;0,,,,
369230008;How many windows are there?;['windows'];1;0;0;1;0,,,,,
369491000;Is he going to hurt himself?;[];0;0;0;0;0,,,,,
36950001;Where is the photo taken?;['photo'];1;0;0;0;0,,,,,
369529004;Is the man going to be able to hit the ball?;['man', 'ball'];1;0;0;0;0,,,,
369543010;What color is the vase?;['color', 'vase'];1;0;1;0;0,,,,
369609001;Is it safe to cross the street?;['street'];1;0;1;0;0,,,,,
369811002;What color is the rope on the spotted cow's head?;['rope'," ""spotted cow's head""", 'color'];1;0;1;0;0,,,
370082004;What is the man waiting for?;['man'];1;0;1;0;0,,,,,
370136004;Is this an enclosed area?;['enclosed area'];1;0;0;0;0,,,,,
370151001;What are the legal parking times?;['legal parking times'];1;1;0;1;0,,,,,
370278008;What occasion is this 'cake' likely for?;['occasion', 'cake'];1;0;0;0;0,,,,
37035001;Where are the pans?;['pans'];1;0;0;0;0,,,,,
370914007;Is it day or night out?;['day', 'night'];1;0;1;0;0,,,,
370945002;Could you trim the hedge without a ladder?;['hedge', 'ladder'];1;0;1;0;1,,,,
37123005;Is it light out?;[];1;0;1;0;0,,,,,
371254008;What number is on the train?;['number', 'train'];1;1;0;1;0,,,,
371254009;What is the name on the train?;['train'];1;1;0;0;0,,,,,
37157000;Are they perfect circles?;['perfect circles'];1;0;0;0;0,,,,,
371628002;What kind of animal is this?;['kind of animal'];1;0;0;0;0,,,,,
371643002;Is this something you can make at home?;['home'];1;0;0;0;0,,,,,
371965019;What is the man holding?;['man'];1;0;0;0;0,,,,,
372201001;What is on the ceiling?;['ceiling'];1;0;0;0;0,,,,,
372374002;Is there a tree in the photo?;['tree', 'photo'];1;1;0;0;0,,,,
372603003;How many people are walking on the sidewalk?;['people', 'sidewalk'];1;1;0;1;0,,,,
372674004;What season is it?;['season'];1;0;0;0;0,,,,,
373425003;How many windows?;['windows'];1;0;0;1;0,,,,,
373511001;Are there fruits or vegetables in the blender?;['fruits', 'vegetables', 'blender'];1;0;0;0;0,,,
373596000;How many cards are there hanging?;['cards'];1;0;0;1;0,,,,,
373679005;What is the color of the cat?;['color', 'cat'];1;0;1;0;0,,,,
373704018;Is tea available?;['tea available'];1;0;0;0;0,,,,,
373716006;Is the dog under the bench hiding?;['dog', 'bench'];1;0;0;0;0,,,,
373895001;Has the man lost his balance and tipped over?;['man', 'balance'];1;0;0;0;0,,,,
373898001;Is the person getting into or out of the car?;['person', 'car'];1;0;0;0;0,,,,
373970008;Does everyone here have a home?;['home'];1;0;0;0;0,,,,,
374027009;Is there any doors in the image?;['doors', 'image'];1;0;0;1;0,,,,
374049001;What is the girl doing with her hands?;['girl', 'hands'];1;0;1;0;0,,,,
374391033;Is it more likely this child has two brunette parents, or that at least one is blonde?;['child', 'brunette parents'];1;0;1;1;0,,,
374796001;What time is displayed?;['time'];1;1;0;1;0,,,,,
374885001;Is the man carrying the suitcase?;['man', 'suitcase'];1;0;0;0;0,,,,
374897001;What type of vehicle is this?;['type of vehicle'];1;0;1;0;0,,,,,
37492002;What is the color of the cat next to him?;['color', 'cat'];1;0;1;0;0,,,,
374977007;Is the person in the orange  jacket directing traffic?;['person', 'orange  jacket', 'traffic'];1;0;1;0;0,,,
374977010;Has there been an accident?;['accident'];1;0;0;0;0,,,,,
3751005;What kind of luggage is shown?;['kind of luggage'];1;0;0;0;0,,,,,
375380004;Is this a bar?;['bar'];1;0;0;0;0,,,,,
375733000;Is the train on the tracks in the foreground?;['train', 'tracks', 'foreground'];1;0;0;0;0,,,
375802000;How many lawn chairs are sitting on the beach?;['lawn chairs', 'beach'];1;0;0;1;0,,,,
375815002;What  is in the white bowl?;['white bowl'];1;0;1;0;0,,,,,
376009004;Where are the bananas?;['bananas'];1;0;1;0;0,,,,,
376132000;What is in the shelves?;['shelves'];1;0;0;0;0,,,,,
376144000;What is the container made of?;['container'];1;0;0;0;0,,,,,
376283001;Are all the trucks the same?;['trucks'];1;0;1;0;0,,,,,
376366027;What type of window covering is shown?;['type of window covering'];1;0;0;0;0,,,,,
376558000;What year was this picture taken?;['year', 'picture'];1;0;0;1;0,,,,
376623000;Can you see what does the street sign say?;['street sign'];1;1;0;0;0,,,,,
"376719002;What is on tennis player's wrist?;[""tennis player's wrist""];1;0;1;0;0",,,,,
"376947001;What's in the woman's other hand?;[""woman's""", 'hand'];1;0;1;0;0,,,,
377007007;Where is a USB port?;['USB port'];1;0;0;0;1,,,,,
377059001;How many vehicles are in the picture?;['vehicles', 'picture'];1;0;0;1;0,,,,
377262003;How many umbrellas do you see?;['umbrellas'];1;0;0;1;0,,,,,
377515002;What is in the pan?;['pan'];1;0;1;0;0,,,,,
377589000;Is this a new cell phone?;['new cell phone'];1;0;0;0;0,,,,,
377666000;Are the grounds well maintained?;['grounds'];1;0;1;0;0,,,,,
377745001;What is on the floor?;['floor'];1;0;0;0;0,,,,,
377837000;How many people are in the photo?;['people', 'photo'];1;0;0;1;0,,,,
377960003;Are the flowers dying?;['flowers'];0;0;0;0;0,,,,,
378186001;Is this like a corner of a student dorm room?;['corner', 'student dorm room'];1;0;0;0;0,,,,
378194004;Is it sunny?;[];1;0;1;0;0,,,,,
378272003;What color are the sheep?;['color', 'sheep'];1;0;1;0;0,,,,
"378533003;Are the bird's feet visible?;[""bird's feet visible""];1;0;0;0;0",,,,,
378566000;Is this a new bench?;['new bench'];1;0;0;0;0,,,,,
378632012;How many ways can you go here?;['ways'];1;1;0;1;0,,,,,
37868005;What appliance is this?;['appliance'];1;0;0;0;0,,,,,
379138001;What is the number under the button?;['number', 'button'];1;1;0;1;0,,,,
379272000;Where is the boy?;['boy'];1;0;0;0;0,,,,,
37931001;How hairy is this man?;['man'];1;0;0;0;0,,,,,
379316000;Was this photo taken from the inside of an airplane?;['inside', 'photo', 'airplane'];1;0;0;0;0,,,
379375001;Was this photo taken outside?;['photo'];1;0;1;0;0,,,,,
379522001;How many people might live here?;['people'];1;0;0;1;0,,,,,
379593003;How many lights are in this room?;['lights', 'room'];1;0;0;1;0,,,,
379733000;Does this boat look like it is moving?;['boat'];1;0;0;0;0,,,,,
379742000;What color are the people in the background wearing?;['color', 'people', 'background'];1;0;1;0;0,,,
380058000;Are these animals vulnerable to predator attack?;['animals vulnerable', 'predator attack'];1;0;1;0;0,,,,
380192002;How many people are pictured in the photo?;['people', 'photo'];1;0;0;1;0,,,,
380239004;Why does the chair have wheels?;['chair', 'wheels'];1;0;0;0;0,,,,
38033008;What kind of bread is on the plate?;['kind of bread', 'plate'];1;0;0;0;0,,,,
380474008;Is he in an open field?;['open field'];1;0;0;0;0,,,,,
38055002;What is the bird looking at?;['bird'];1;0;0;0;0,,,,,
380665001;How many people are in this photo?;['people', 'photo'];1;0;0;1;0,,,,
381025000;Is the woman wearing pants?;['woman', 'pants'];1;0;0;0;0,,,,
381154001;Where are the people at?;['people'];1;1;0;0;0,,,,,
381154016;How many people are visible?;['people'];1;0;0;1;0,,,,,
381186004;Is a bird about to land?;['bird'];1;0;0;0;0,,,,,
381214006;How many tires are used a bumpers on the dock?;['bumpers', 'tires', 'dock'];1;0;1;1;0,,,
38123004;What brand logos are visible in this image?;['brand logos', 'image'];1;1;0;0;0,,,,
381314001;What time of day do you think it is in this scene?;['time of day', 'scene'];1;0;1;1;0,,,,
381476012;Is this person in danger of hitting the wooden pole in front of him?;['danger', 'wooden pole', 'person'];1;0;1;0;0,,,
381661012;Are there any clocks visible in this kitchen?;['clocks visible', 'kitchen'];1;0;0;0;0,,,,
381808004;What emotion do these animals typically symbolize?;['emotion', 'animals'];1;0;0;0;0,,,,
381887002;Is the ground outside wet?;['ground', 'wet'];1;0;1;0;0,,,,
381928000;How many people are in the water?;['people', 'water'];1;0;0;1;0,,,,
381928002;How many kites?;['kites'];1;0;0;1;0,,,,,
382472003;What are the adults holding that the child is missing?;['adults', 'child'];1;0;0;0;0,,,,
382643014;Is the person in front moving?;['person'];1;0;0;0;0,,,,,
382653010;What room is this?;['room'];1;0;0;0;0,,,,,
382695001;Which team is at bat?;['team', 'bat'];1;1;1;0;0,,,,
382800002;Is this person modeling?;['person modeling'];1;0;0;0;0,,,,,
382971004;How many pieces are missing?;['pieces'];1;0;0;1;0,,,,,
383111001;How many pairs of shoes are white?;['pairs of shoes'];1;0;0;1;0,,,,,
38317014;Is this in the southern part of the United States or the north?;['United States', 'north'];1;0;1;0;0,,,,
383213004;What is painted on the sign?;['sign'];1;1;1;0;0,,,,,
383372001;What is the shadow of on the building?;['shadow', 'building'];1;0;1;0;0,,,,
383637063;Is there a leather armchair in the room?;['leather armchair', 'room'];1;0;1;0;0,,,,
383756002;Has the man hit the ball?;['man', 'ball'];1;0;0;0;0,,,,
383873002;Is there any meat in this photo?;['meat', 'photo'];1;0;0;0;0,,,,
383956002;Is the building brick?;['building brick'];1;0;0;0;0,,,,,
383968050;Is the woman shorter than the man?;['woman shorter'];1;0;1;1;0,,,,,
383968052;What are these people holding?;['people'];1;0;0;0;0,,,,,
384302000;What seems unusual about this refrigerator?;['refrigerator'];1;0;0;0;0,,,,,
384328000;Is this person about to attend a conservative gathering?;['person', 'conservative gathering'];1;0;0;0;0,,,,
384362001;Is there a jewelry stone that has the same name as this brown, edible covering?;['brown', 'edible covering', 'jewelry stone'];1;0;1;0;0,,
384605001;What kind of clouds are pictured?;['kind of clouds'];1;0;1;0;0,,,,,
384693002;Where is the tower?;['tower'];1;0;1;0;0,,,,,
384924008;Is the woman attractive?;['woman attractive'];1;0;1;0;0,,,,,
384924009;What brand of tennis shoes is he wearing?;['brand of tennis shoes'];1;1;0;0;0,,,,,
384930001;Who is wearing blue shirt?;['blue shirt'];1;0;1;0;0,,,,,
