qid,adult,categories,descriptions,tags
VizWiz_train_000000017938.jpg,False,others_,a close up of food,'food'  'sitting'  'table'  'small'  'doughnut'  'donut'  'cake'  'filled'  'holding'  'dog'  'plate'  'man'  'coffee'
VizWiz_train_000000017939.jpg,False,others_,None,'indoor'  'sitting'  'table'  'food'  'small'  'cellphone'  'black'  'phone'  'plate'  'book'  'sandwich'  'laying'  'pizza'  'wine'  'white'  'remote'  'man'
VizWiz_train_000000017940.jpg,False,abstract_,a close up of a person in a white shirt,'necktie'  'shirt'  'wearing'  'white'  'man'  'neck'  'close'  'black'  'blue'  'pink'  'laying'
VizWiz_train_000000017941.jpg,False,others_,a close up of a plate of food,'food'  'indoor'  'table'  'plate'  'sitting'  'eaten'  'piece'  'fork'  'topped'  'close'  'cake'  'pizza'  'cheese'  'holding'  'hot'  'dog'  'white'  'meat'  'red'
VizWiz_train_000000017942.jpg,False,abstract_,a close up of a piano,'music'  'piano'  'organ'
VizWiz_train_000000017943.jpg,False,others_,a close up of a bottle and a glass of beer on a table,'table'  'sitting'  'indoor'  'food'  'bottle'  'cup'  'glass'  'wooden'  'water'  'counter'  'close'  'beer'  'desk'  'bowl'  'plate'  'computer'  'sandwich'  'pizza'  'kitchen'  'coffee'  'white'
VizWiz_train_000000017945.jpg,False,abstract_,a close up of a glass,'sitting'  'computer'  'black'  'white'  'close'  'food'  'monitor'  'dark'  'mirror'  'view'  'keyboard'  'laptop'  'glass'  'holding'  'man'  'blurry'  'light'
VizWiz_train_000000017946.jpg,False,sky_sun,a wooden table,'indoor'  'thing'  'sitting'  'table'  'orange'  'yellow'  'wooden'  'white'
VizWiz_train_000000017948.jpg,False,drink_can,a close up of a book,'cellphone'  'sitting'  'table'  'book'  'phone'  'small'  'laying'  'food'  'orange'  'close'  'red'  'bed'
VizWiz_train_000000017950.jpg,False,others_,a close up of a cell phone,'indoor'  'small'  'sitting'  'red'  'white'  'black'  'bed'  'holding'  'laying'  'table'  'phone'  'sink'  'brush'  'room'  'man'
VizWiz_train_000000017951.jpg,False,None,a close up of food,'food'  'donut'  'hot'  'hotdog'
VizWiz_train_000000017953.jpg,False,abstract_,a person on a bed,'person'  'indoor'  'clothing'  'bed'  'orange'  'man'  'holding'  'woman'  'laying'  'blanket'  'shirt'  'table'  'wearing'  'remote'  'red'  'television'  'young'  'standing'  'yellow'  'people'  'blue'  'sleeping'  'white'  'playing'  'cat'  'room'
VizWiz_train_000000017954.jpg,False,abstract_,a close up of a bottle,'indoor'  'bottle'  'sitting'  'white'  'table'  'small'  'black'  'close'  'food'  'bowl'  'plate'  'clock'
VizWiz_train_000000017955.jpg,False,others_,an open laptop computer sitting on top of a table,'indoor'  'table'  'sitting'  'laptop'  'computer'  'counter'  'kitchen'  'desk'  'open'  'small'  'microwave'  'wooden'  'food'  'keyboard'  'black'  'oven'  'white'  'laying'  'phone'  'board'  'stove'
VizWiz_train_000000017956.jpg,False,others_,a close up of a screen,'monitor'  'baseball'  'screen'  'player'  'man'  'holding'  'white'  'people'
VizWiz_train_000000017957.jpg,False,abstract_,a close up of a bottle,'bottle'  'indoor'  'sitting'  'table'  'food'  'book'  'can'  'red'  'wine'  'close'  'mug'  'laying'  'white'
VizWiz_train_000000017958.jpg,False,drink_can,a close up of a bottle,'indoor'  'table'  'sitting'  'bottle'  'food'  'cup'  'hot'  'wooden'  'laying'  'kitchen'
VizWiz_train_000000017960.jpg,False,abstract_,a man wearing a suit and tie,'clothing'  'person'  'man'  'wearing'  'white'  'sitting'  'shirt'  'glasses'  'head'  'standing'  'black'  'holding'  'red'  'young'  'suit'  'table'  'yellow'  'laying'  'phone'  'sleeping'
VizWiz_train_000000017964.jpg,False,others_,a dog sitting on a table,'dog'  'indoor'  'sitting'  'brown'  'table'  'looking'  'building'  'laying'  'desk'  'front'  'standing'  'large'  'wooden'  'kitchen'  'room'  'bed'  'holding'  'white'  'playing'
VizWiz_train_000000017965.jpg,False,abstract_,a close up of a white wall,'indoor'  'sitting'  'green'  'small'  'table'  'white'  'wooden'  'room'  'mirror'  'yellow'  'phone'  'restroom'  'light'  'sink'  'refrigerator'
VizWiz_train_000000017966.jpg,False,others_,a cellphone lying on a table,'cellphone'  'table'  'sitting'  'phone'  'laying'  'lying'  'holding'  'old'  'wooden'  'woman'  'food'  'group'  'people'
VizWiz_train_000000017967.jpg,False,others_,a cat lying on a bed,'indoor'  'laying'  'cat'  'bed'  'lying'  'white'  'blanket'  'sitting'  'sleeping'  'dog'  'black'  'man'  'table'  'covered'  'woman'  'shirt'  'standing'  'room'  'playing'  'bag'
VizWiz_train_000000017968.jpg,False,others_,None,'food'
VizWiz_train_000000017969.jpg,False,None,a close up of a bottle,'bottle'  'food'  'sitting'  'sandwich'  'table'  'lunch'  'green'  'laying'  'broccoli'
VizWiz_train_000000017971.jpg,False,others_,a close up of a white wall,'indoor'  'sitting'  'white'  'sink'
VizWiz_train_000000017972.jpg,False,others_,a close up of food,'sitting'  'food'  'green'  'fruit'  'table'  'holding'  'laying'
VizWiz_train_000000017973.jpg,False,abstract_,a person lying on a bed,'bed'  'indoor'  'laying'  'white'  'blanket'  'sitting'  'small'  'lying'  'woman'  'covered'  'bedroom'  'black'  'shirt'  'table'  'cat'  'room'  'man'  'curtain'  'sleeping'  'standing'  'people'
VizWiz_train_000000017974.jpg,False,others_,None,'indoor'  'clock'  'monitor'  'sitting'  'black'  'small'  'silver'  'stainless'  'different'  'steel'  'game'  'microwave'  'white'  'display'  'video'  'meter'
VizWiz_train_000000017975.jpg,False,abstract_,a dog wearing a red shirt,'indoor'  'person'  'looking'  'dog'  'red'  'sitting'  'front'  'wearing'  'staring'  'white'  'bed'  'laying'  'brown'  'mouth'  'mirror'  'black'  'head'  'man'  'shirt'  'standing'  'room'  'cat'  'teeth'  'table'  'woman'
VizWiz_train_000000017976.jpg,False,others_,None,'man'  'wearing'
VizWiz_train_000000017977.jpg,False,None,None,'table'  'sitting'  'brown'  'food'  'small'  'white'  'holding'  'banana'  'plate'  'laying'  'standing'  'cat'
VizWiz_train_000000017978.jpg,False,others_,a woman sitting at a table using a laptop computer,'indoor'  'laptop'  'person'  'table'  'computer'  'sitting'  'woman'  'using'  'girl'  'phone'  'young'  'cat'  'cellphone'  'food'  'holding'  'laying'  'bed'  'wooden'  'black'  'room'  'living'  'red'  'playing'  'dog'  'sleeping'  'man'
VizWiz_train_000000017982.jpg,False,abstract_,None,'indoor'  'photo'  'sitting'  'food'  'small'  'table'  'monitor'  'black'  'television'  'remote'  'cake'  'white'  'stuffed'  'computer'  'bed'  'man'  'plate'  'video'
VizWiz_train_000000017983.jpg,False,others_,a stack of flyers on a table,'indoor'  'table'  'sitting'  'paper'  'food'  'small'  'desk'  'donut'  'white'  'sandwich'  'laptop'  'computer'  'phone'  'plate'  'holding'  'bed'  'man'  'bear'  'laying'
VizWiz_train_000000017984.jpg,False,others_,None,'sitting'  'table'  'old'
VizWiz_train_000000017986.jpg,False,abstract_,a close up of a logo,None
VizWiz_train_000000017987.jpg,False,text_,a close up of a piece of paper,None
VizWiz_train_000000017988.jpg,False,others_,a can of food,'food'  'table'  'indoor'  'cup'  'drink'  'sitting'  'coffee'  'filled'  'can'  'glass'  'donut'  'sandwich'  'hot'  'fruit'  'plate'
VizWiz_train_000000017989.jpg,False,others_,a close up of a meter,'thing'  'meter'  'clock'
VizWiz_train_000000017990.jpg,False,None,a cup of coffee on a table,'table'  'cup'  'indoor'  'sitting'  'coffee'  'food'  'bottle'  'drink'  'computer'  'wooden'  'doughnut'  'glass'  'keyboard'  'small'  'laptop'  'desk'  'donut'  'fruit'  'oranges'  'phone'  'sandwich'  'plate'
VizWiz_train_000000017991.jpg,False,abstract_nonphoto,a person taking a selfie in a dark room,'person'  'man'  'wearing'  'photo'  'fire'  'dark'  'holding'  'mirror'  'white'  'room'  'woman'  'standing'  'light'
VizWiz_train_000000017992.jpg,False,others_,a black leather couch,'indoor'  'sitting'  'table'  'black'  'remote'  'leather'  'phone'  'brown'  'laying'  'cellphone'  'lying'  'control'  'bag'  'white'
VizWiz_train_000000017993.jpg,False,None,a close up of food,'food'  'sitting'  'table'  'plate'  'pizza'  'pasta'  'hot'  'white'  'dog'  'sandwich'  'red'  'hotdog'
VizWiz_train_000000017996.jpg,True,abstract_,None,'indoor'  'sitting'  'man'  'bed'  'table'  'food'  'room'  'white'  'dog'  'laying'  'computer'  'young'  'standing'  'board'
VizWiz_train_000000017997.jpg,False,others_,a cellphone on a table,'table'  'indoor'  'sitting'  'cellphone'  'phone'  'pair'  'desk'  'yellow'  'suitcase'  'laying'  'luggage'  'standing'  'man'
VizWiz_train_000000017998.jpg,False,abstract_,a close up of a man wearing a blue shirt,'person'  'necktie'  'clothing'  'wearing'  'man'  'shirt'  'blue'  'glasses'  'close'  'jacket'  'suit'  'white'  'sitting'  'hair'  'purple'  'gray'  'neck'  'head'  'phone'  'silver'
VizWiz_train_000000017999.jpg,False,drink_,a blue bowl on a table,'indoor'  'table'  'sitting'  'small'  'food'  'desk'  'yellow'  'doughnut'  'bowl'  'little'  'colorful'  'donut'  'computer'  'holding'  'wooden'  'pair'  'brown'  'white'  'blue'  'laying'  'pink'  'room'
VizWiz_train_000000018001.jpg,False,others_,a hand holding a bottle,'cup'  'indoor'  'bottle'  'coffee'  'food'  'table'  'sitting'  'keyboard'  'black'  'computer'  'hand'  'holding'  'glass'  'white'  'phone'  'man'
VizWiz_train_000000018002.jpg,False,others_,None,'sitting'  'table'  'small'  'red'  'birthday'  'blue'  'cake'  'holding'  'laying'  'motorcycle'
VizWiz_train_000000018003.jpg,False,None,a can of food,'cup'  'indoor'  'sitting'  'coffee'  'table'  'food'  'front'  'can'  'glass'  'man'
VizWiz_train_000000018005.jpg,False,abstract_,None,'indoor'  'sitting'  'table'  'laptop'  'white'  'laying'  'man'  'remote'  'phone'  'pizza'  'plate'  'room'  'standing'
VizWiz_train_000000018006.jpg,False,abstract_,a screen shot of a computer,'indoor'  'laptop'  'computer'  'electronics'  'screen'  'sitting'  'table'  'keyboard'  'front'  'man'  'cat'  'desk'  'light'  'black'  'white'  'clock'  'room'  'standing'  'mouse'  'playing'  'laying'
VizWiz_train_000000018007.jpg,False,abstract_,a screenshot of a cell phone,'green'  'sitting'  'monitor'  'table'  'phone'  'meter'
VizWiz_train_000000018009.jpg,False,abstract_,a close up of a white wall,'white'  'plane'  'food'  'room'  'airplane'  'light'
VizWiz_train_000000018011.jpg,False,abstract_,a close up of a bag,'indoor'  'sitting'  'laying'  'shirt'  'brown'  'bag'  'table'  'remote'
VizWiz_train_000000018012.jpg,False,others_,None,'sitting'  'indoor'  'food'  'table'  'small'  'wine'  'plate'  'white'  'orange'  'counter'  'filled'  'half'  'laying'  'glass'  'coffee'  'red'
VizWiz_train_000000018013.jpg,False,text_menu,a close up of text on a wooden table,'text'  'table'  'desk'  'sitting'  'computer'  'wooden'  'phone'
VizWiz_train_000000018015.jpg,False,abstract_,a close up of a beach,'indoor'  'sitting'  'small'  'brown'  'water'  'table'  'white'  'cat'  'blue'  'bird'  'laying'  'beach'  'bed'
VizWiz_train_000000018017.jpg,False,others_,a close up of food on a table,'indoor'  'table'  'food'  'sitting'  'plate'  'cake'  'fruit'  'display'  'white'
VizWiz_train_000000018021.jpg,False,others_,a close up of a tattoo on his head,'indoor'  'person'  'looking'  'wearing'  'small'  'shirt'  'close'  'white'  'sitting'  'brown'  'face'  'blue'  'teeth'  'neck'  'little'  'mouth'  'black'  'boy'  'young'  'brushing'  'man'  'eyes'  'head'  'holding'  'tattoo'  'laying'  'standing'  'room'  'bed'
VizWiz_train_000000018022.jpg,False,others_,a computer sitting on top of a wooden table,'table'  'indoor'  'sitting'  'wooden'  'wood'  'computer'  'food'  'desk'  'fruit'  'keyboard'  'mouse'  'water'  'white'  'plate'  'laying'
VizWiz_train_000000018023.jpg,False,abstract_,a telephone with a remote control,'indoor'  'electronics'  'remote'  'sitting'  'black'  'telephone'  'table'  'control'  'computer'  'monitor'  'white'  'keyboard'  'laying'  'television'  'cellphone'
VizWiz_train_000000018024.jpg,False,indoor_,a painting hanging on a wall,'indoor'  'photo'  'painting'  'sitting'  'elephant'  'small'  'room'  'sink'  'man'  'white'  'mirror'  'hanging'  'table'  'woman'  'bed'  'large'  'painted'  'bedroom'  'desk'  'standing'  'shower'
VizWiz_train_000000018025.jpg,False,abstract_,a blurry image of a screen,'red'  'sitting'  'monitor'  'table'  'white'  'computer'  'screen'  'cat'  'blurry'  'laying'  'sign'  'room'
VizWiz_train_000000018026.jpg,False,others_,a can of soda on a table,'cup'  'table'  'sitting'  'cellphone'  'phone'  'food'  'small'  'computer'  'laptop'  'can'  'glass'  'laying'  'man'  'mug'
VizWiz_train_000000018027.jpg,False,others_,a group of electronics,'indoor'  'electronics'  'different'  'row'  'black'  'lined'  'sitting'  'computer'  'group'  'plastic'  'keyboard'  'monitor'  'table'  'bunch'  'several'  'apple'  'white'
VizWiz_train_000000018029.jpg,False,abstract_,a screen shot of a computer keyboard,'indoor'  'monitor'  'computer'  'sitting'  'keyboard'  'typewriter'  'laptop'  'desk'  'black'  'table'  'screen'  'laying'  'phone'  'cat'  'white'  'clock'  'standing'  'room'  'playing'
VizWiz_train_000000018030.jpg,False,abstract_,a close up of feet wearing blue shoes,'person'  'clothing'  'sitting'  'man'  'wearing'  'sweater'  'table'  'cellphone'  'phone'  'laptop'  'feet'  'shoes'  'legs'  'close'  'glasses'  'pair'  'someone'  'standing'  'purple'  'green'  'computer'  'blue'  'hat'  'holding'  'riding'  'laying'  'white'
VizWiz_train_000000018034.jpg,False,others_,a person holding a bottle,'indoor'  'person'  'food'  'bottle'  'table'  'sitting'  'kitchen'  'holding'  'man'  'young'  'woman'  'refrigerator'  'computer'  'sandwich'  'cat'  'standing'  'phone'  'plate'  'laying'  'pizza'
VizWiz_train_000000018035.jpg,False,abstract_,a stuffed animal on a bed,'indoor'  'sitting'  'bed'  'small'  'white'  'table'  'brown'  'laying'  'red'  'blue'  'room'  'phone'  'cat'  'stuffed'
VizWiz_train_000000018036.jpg,False,text_sign,None,'indoor'  'table'  'sitting'  'food'  'cup'  'computer'  'orange'  'laptop'  'black'  'banana'  'desk'  'pizza'
VizWiz_train_000000018037.jpg,False,text_,a close up of a piece of paper,None
VizWiz_train_000000018038.jpg,False,others_,a group of stuffed animals on a bed,'bed'  'indoor'  'table'  'board'  'snow'  'pair'  'blanket'  'sitting'  'laying'  'made'  'lying'  'black'  'covered'  'large'  'dog'  'man'  'white'  'stuffed'  'cat'  'group'  'bedroom'
VizWiz_train_000000018040.jpg,False,abstract_texture,a fabric surface,'clothing'  'fabric'  'red'  'hat'  'phone'
VizWiz_train_000000018041.jpg,False,others_,a man is sitting in the grass,'grass'  'person'  'outdoor'  'man'  'sitting'  'holding'  'front'  'hand'  'young'  'yellow'  'table'  'food'  'laptop'  'park'  'sandwich'  'standing'  'phone'  'hydrant'  'field'
VizWiz_train_000000018042.jpg,False,others_,a close up of text on a whiteboard,'text'  'whiteboard'  'refrigerator'  'table'  'bird'  'red'  'white'  'flying'  'air'
VizWiz_train_000000018043.jpg,False,building_street,a sign in the dark,'dark'  'sitting'  'sign'  'standing'  'screen'  'white'  'man'  'light'  'lit'  'table'  'night'  'holding'  'people'  'room'
VizWiz_train_000000018047.jpg,False,others_,a close up of a sign,'food'  'sitting'  'covered'  'piece'  'red'  'sign'  'old'  'pizza'  'laying'  'white'  'snow'
VizWiz_train_000000018049.jpg,False,outdoor_grass,a close up of a green door,'green'  'sitting'  'man'  'door'  'shower'  'white'  'mirror'  'street'  'standing'  'large'  'room'  'sink'  'cat'  'ball'  'bus'  'bag'
VizWiz_train_000000018052.jpg,False,text_sign,a close up of food on a table,'indoor'  'table'  'sitting'  'blue'  'small'  'kitchen'  'wooden'  'food'  'white'  'counter'  'dog'  'large'  'fruit'  'plate'  'room'
VizWiz_train_000000018053.jpg,False,others_,a close up of electronics,'indoor'  'electronics'  'sitting'  'table'  'black'  'phone'  'white'  'cellphone'  'mirror'  'desk'  'man'  'holding'
VizWiz_train_000000018055.jpg,False,others_,a hand holding a bottle,'bottle'  'person'  'indoor'  'sitting'  'holding'  'small'  'food'  'book'  'open'  'hand'  'wine'  'table'  'baby'  'lotion'  'close'  'phone'  'laying'
VizWiz_train_000000018057.jpg,False,text_sign,a can of soda,'bottle'  'food'  'can'  'player'  'man'  'table'  'holding'  'game'  'people'  'baseball'  'playing'
VizWiz_train_000000018058.jpg,False,abstract_,a person sitting on a table,'person'  'table'  'indoor'  'woman'  'sitting'  'man'  'holding'  'wooden'  'young'  'ball'  'playing'  'people'  'girl'  'player'  'room'  'standing'  'water'  'court'  'food'
VizWiz_train_000000018059.jpg,False,abstract_,a close up of a knife,'indoor'  'table'  'sitting'  'black'  'pair'  'knife'  'computer'  'mouse'  'close'  'white'  'silver'  'desk'  'laying'  'cut'  'cutting'  'clock'  'plate'  'oranges'
VizWiz_train_000000018060.jpg,False,others_,a person lying on a bed,'indoor'  'bed'  'laying'  'sitting'  'sleeping'  'lying'  'man'  'blanket'  'cat'  'woman'  'white'  'covered'  'laptop'  'table'  'holding'  'shirt'  'room'
VizWiz_train_000000018062.jpg,False,others_,a person sitting on a table,'indoor'  'person'  'table'  'sitting'  'cup'  'small'  'food'  'desk'  'yellow'  'orange'  'little'  'computer'  'holding'  'keyboard'  'eating'  'using'  'young'  'hot'  'boy'  'man'  'sandwich'  'cutting'  'hotdog'  'laptop'  'dog'  'mouse'  'pizza'  'board'  'water'  'playing'  'kitchen'
VizWiz_train_000000018063.jpg,False,text_,a close up of a piece of paper,None
VizWiz_train_000000018064.jpg,False,abstract_,a person sitting on a bed,'indoor'  'sitting'  'table'  'food'  'small'  'holding'  'cake'  'laying'  'computer'  'bed'  'plate'  'white'  'dog'  'bear'
VizWiz_train_000000018066.jpg,False,indoor_doorwindows,a large clock mounted to the side,'clock'  'object'  'thing'  'indoor'  'sitting'  'large'  'mounted'  'wooden'  'small'  'hanging'  'side'  'door'  'white'  'table'  'mirror'  'room'  'old'  'standing'
VizWiz_train_000000018067.jpg,False,indoor_marketstore,a vase of flowers sits in front of a building,'building'  'outdoor'  'flower'  'table'  'sitting'  'woman'  'front'  'food'  'white'  'red'  'holding'  'vase'  'standing'  'fire'  'large'  'restaurant'  'brick'  'people'  'man'  'city'  'purple'
VizWiz_train_000000018069.jpg,False,abstract_,a close up of a curtain,'indoor'  'sitting'  'white'  'mirror'  'man'  'hanging'  'cat'  'table'  'black'  'bed'  'standing'  'holding'  'room'  'bedroom'  'sink'  'curtain'  'kitchen'
VizWiz_train_000000018070.jpg,False,None,a dog with its mouth open,'dog'  'mouth'  'indoor'  'sitting'  'brown'  'yellow'  'teeth'  'tan'  'pink'  'looking'  'large'  'open'  'wearing'  'sticking'  'hat'  'white'  'brushing'  'head'  'standing'
VizWiz_train_000000018071.jpg,False,food_,a close up of food,'food'  'piece'  'sitting'  'table'  'orange'  'close'  'white'  'laying'  'plate'  'pizza'  'blurry'
VizWiz_train_000000018074.jpg,False,None,a slice of pizza sitting on top of a table,'food'  'table'  'indoor'  'sitting'  'plate'  'pizza'  'box'  'slice'  'piece'  'paper'  'doughnut'  'tray'  'donut'  'laying'  'holding'  'hot'  'sandwich'  'salad'  'cheese'  'red'  'board'  'white'
VizWiz_train_000000018076.jpg,False,abstract_nonphoto,a close up of a white wall,'white'  'standing'  'kite'  'man'  'holding'  'tall'  'flying'  'snow'
VizWiz_train_000000018077.jpg,False,others_,a stack of flyers on a table,'indoor'  'table'  'sitting'  'food'  'covered'  'old'  'wooden'  'oven'  'pizza'  'plate'  'group'  'white'
VizWiz_train_000000018078.jpg,False,abstract_,a man holding a remote control,'indoor'  'person'  'man'  'holding'  'television'  'photo'  'remote'  'control'  'looking'  'front'  'room'  'hand'  'sitting'  'monitor'  'phone'  'fireplace'  'lit'  'living'  'computer'  'keyboard'  'standing'  'light'
VizWiz_train_000000018079.jpg,False,others_,a close up of text on a white surface,'text'  'food'
VizWiz_train_000000018080.jpg,False,others_,a desktop computer monitor sitting on top of a desk,'computer'  'electronics'  'monitor'  'indoor'  'keyboard'  'desk'  'table'  'sitting'  'mouse'  'desktop'  'black'  'laptop'  'front'  'wooden'  'screen'  'white'  'cat'
VizWiz_train_000000018081.jpg,False,others_,a close up of a sign,'sign'  'bottle'  'food'  'player'  'white'  'ball'  'red'  'man'  'green'  'people'  'holding'  'standing'
VizWiz_train_000000018083.jpg,False,others_,a close up of a cell phone,'electronics'  'cellphone'  'phone'  'sitting'  'camera'  'monitor'  'black'  'table'  'old'  'white'
VizWiz_train_000000018084.jpg,False,abstract_,a close up of a person,'cat'  'standing'  'white'  'black'  'man'  'holding'  'woman'  'young'  'field'  'playing'  'bird'  'room'  'street'  'riding'  'umbrella'  'flying'  'air'  'ball'  'player'
VizWiz_train_000000018085.jpg,False,abstract_,a brown and white dog lying on the floor,'dog'  'indoor'  'animal'  'mammal'  'brown'  'laying'  'white'  'red'  'large'  'sitting'  'eating'  'standing'  'sleeping'  'lying'  'room'
VizWiz_train_000000018087.jpg,False,others_,a bowl of food sitting on a counter,'indoor'  'sitting'  'table'  'food'  'small'  'bowl'  'plate'  'counter'  'white'  'water'  'laying'  'holding'  'sink'  'kitchen'
VizWiz_train_000000018088.jpg,False,abstract_,a close up of a person in a blue shirt,'indoor'  'sitting'  'blue'  'small'  'laptop'  'man'  'room'  'close'  'black'  'table'  'laying'  'bed'  'white'  'holding'  'red'  'computer'  'cat'  'purple'
VizWiz_train_000000018090.jpg,False,abstract_,a person sitting on a chair,'indoor'  'table'  'chair'  'sitting'  'wooden'  'small'  'yellow'  'laptop'  'holding'  'dog'  'room'  'bed'  'computer'  'laying'  'living'  'suitcase'  'man'  'blue'  'luggage'  'cat'  'sleeping'
VizWiz_train_000000018092.jpg,False,drink_can,a close up of a can of soda,'cup'  'indoor'  'coffee'  'sitting'  'table'  'food'  'red'  'close'  'small'  'cake'  'counter'  'glass'  'keyboard'  'computer'  'can'  'white'  'blender'
VizWiz_train_000000018093.jpg,False,others_,a clock that is on a white surface,'object'  'thing'  'clock'  'indoor'  'white'  'sitting'  'large'  'table'  'face'  'hanging'  'room'  'standing'
VizWiz_train_000000018095.jpg,False,others_,an empty bottle on a counter,'indoor'  'bottle'  'sitting'  'table'  'counter'  'food'  'kitchen'  'small'  'front'  'empty'  'refrigerator'  'sink'  'black'  'water'  'laying'  'room'  'group'  'cat'  'standing'  'white'
VizWiz_train_000000018096.jpg,False,abstract_,a computer mouse on a table,'indoor'  'computer'  'table'  'mouse'  'sitting'  'laptop'  'desk'  'keyboard'  'phone'  'cellphone'  'small'  'white'  'man'  'game'  'laying'
VizWiz_train_000000018097.jpg,False,drink_can,a can and a glass of beer on a table,'bottle'  'indoor'  'table'  'beer'  'sitting'  'food'  'drink'  'wine'  'glass'  'counter'  'can'  'pizza'  'coffee'  'sandwich'  'laying'  'kitchen'  'water'  'refrigerator'  'phone'  'plate'
VizWiz_train_000000018098.jpg,False,abstract_,a hand holding a piece of pizza,'person'  'indoor'  'food'  'pizza'  'holding'  'sitting'  'table'  'front'  'pasta'  'hand'  'man'  'red'  'small'  'plate'  'young'  'oven'  'white'  'playing'
VizWiz_train_000000018099.jpg,False,outdoor_,a close up of a sign,'sign'  'food'  'street'  'blue'
VizWiz_train_000000018101.jpg,False,others_,a close up of a car,'indoor'  'car'  'sitting'  'mirror'  'monitor'  'view'  'small'  'food'  'close'  'white'  'man'  'light'  'black'  'reflection'  'phone'  'holding'  'red'  'cat'  'blurry'
VizWiz_train_000000018102.jpg,False,others_,a close up of a sign,'sign'  'food'  'stop'  'sitting'  'painted'  'hanging'  'red'  'green'  'white'  'parking'  'parked'  'street'  'blue'
VizWiz_train_000000018103.jpg,False,abstract_,None,'indoor'  'man'  'cat'  'white'  'sitting'  'wearing'  'laying'  'sleeping'  'young'  'mouth'  'bed'  'black'  'head'  'woman'  'holding'  'large'  'standing'  'brushing'  'teeth'  'elephant'  'phone'  'room'
VizWiz_train_000000018106.jpg,False,abstract_,a hand holding a piece of wood,'person'  'indoor'  'wooden'  'table'  'holding'  'wood'  'board'  'small'  'sitting'  'hand'  'man'  'green'  'head'  'cutting'  'pizza'  'woman'  'white'  'standing'  'dog'
VizWiz_train_000000018107.jpg,False,others_,a close up of a necklace,'necklace'  'board'  'sand'  'standing'
VizWiz_train_000000018108.jpg,False,plant_flower,a close up of a fruit,'food'  'drawing'  'fruit'
VizWiz_train_000000018109.jpg,False,others_,a hand holding a bottle,'indoor'  'person'  'sitting'  'food'  'cup'  'table'  'holding'  'hand'  'phone'  'wine'  'glass'  'banana'  'black'  'sandwich'  'laying'  'bottle'  'man'  'coffee'  'remote'
VizWiz_train_000000018112.jpg,False,others_,a blue and white sign,'blue'  'small'  'street'  'man'  'riding'  'city'  'sign'  'traffic'  'white'  'player'
VizWiz_train_000000018113.jpg,False,sky_cloud,a group of clouds in the sky,'outdoor'  'cloudy'  'clouds'  'grass'  'flying'  'light'  'street'  'sunset'  'view'  'large'  'group'  'standing'  'white'  'flock'  'many'  'traffic'  'city'  'sheep'  'air'  'sky'  'plane'  'rain'  'field'
VizWiz_train_000000018114.jpg,False,abstract_,a hand holding a bottle,'person'  'holding'  'hand'  'front'  'small'  'phone'  'food'  'man'  'control'  'bottle'  'remote'  'white'
VizWiz_train_000000018115.jpg,False,abstract_,None,'indoor'  'person'  'man'  'sitting'  'bed'  'white'  'light'  'standing'  'room'  'laying'  'night'  'holding'  'riding'  'bus'  'people'  'clock'
VizWiz_train_000000018118.jpg,False,abstract_,a television is sitting on a table,'indoor'  'sitting'  'table'  'red'  'small'  'room'  'television'  'white'  'kitchen'  'large'  'computer'  'sink'  'bed'  'living'  'desk'  'laying'
VizWiz_train_000000018119.jpg,False,abstract_,a screen shot of a computer keyboard,'indoor'  'keyboard'  'computer'  'sitting'  'front'  'desk'  'book'  'black'  'monitor'  'table'  'laptop'  'screen'  'mouse'  'stack'  'desktop'  'white'  'clock'  'stacked'  'cat'  'phone'
VizWiz_train_000000018120.jpg,False,None,a close up of food,'food'  'sitting'  'red'  'fruit'  'laying'
VizWiz_train_000000018121.jpg,False,abstract_,a fabric surface,'table'  'sitting'  'fabric'  'filled'  'holding'
VizWiz_train_000000018122.jpg,False,plant_tree,a tree in a forest,'outdoor'  'tree'  'forest'  'green'  'standing'  'field'  'black'  'large'  'man'  'bird'  'red'  'grazing'
VizWiz_train_000000018123.jpg,False,abstract_,a person lying on a bed,'bed'  'indoor'  'sitting'  'blanket'  'laying'  'white'  'lying'  'black'  'table'  'cat'  'covered'  'man'  'sleeping'
VizWiz_train_000000018124.jpg,False,outdoor_,a tree next to a fence,'outdoor'  'fence'  'building'  'grass'  'street'  'small'  'area'  'man'  'riding'  'park'  'city'  'red'  'table'  'field'  'driving'  'fire'  'tree'  'traffic'  'standing'  'sign'  'bed'  'white'
VizWiz_train_000000018125.jpg,False,abstract_texture,a close up of a red and white shirt,'clothing'  'person'  'wearing'  'sweater'  'red'  'white'  'woman'  'man'  'shirt'  'hair'  'close'  'pair'  'covered'  'hat'  'head'  'blue'  'bed'  'standing'  'phone'
VizWiz_train_000000018126.jpg,False,drink_can,a sign on a counter,'indoor'  'sitting'  'table'  'refrigerator'  'food'  'computer'  'counter'  'red'  'kitchen'  'desk'  'white'  'covered'  'pizza'  'oven'  'sign'  'room'
VizWiz_train_000000018127.jpg,False,abstract_,None,'person'  'small'  'sitting'  'table'  'blue'  'little'  'standing'  'holding'  'young'  'woman'  'baby'  'elephant'  'wearing'  'girl'  'man'  'playing'  'cat'  'bed'  'laptop'  'room'  'phone'  'laying'  'horse'  'sleeping'  'white'  'luggage'
