qid,IMG,QSN,ANS_TYP,TXT,OBJ,COL,CNT,OTH,ANS1,ANS2,ANS3,ANS4,ANS5,ANS6,ANS7,ANS8,ANS9,ANS10
VizWiz_train_000000019377.jpg,VizWiz_train_000000019377.jpg,What is this medication?,other,1,1,0,0,0,aleve,aleve,aleve,aleve 220mg tablets,aleve,aleve,aleve,aleve,aleve,aleve
VizWiz_train_000000019378.jpg,VizWiz_train_000000019378.jpg,What's that?,other,1,1,0,0,0,wine,wine,unsuitable,bottle,wine,bottle wine,bottle beer,beer,unanswerable,unterlander brau wine
VizWiz_train_000000019379.jpg,VizWiz_train_000000019379.jpg,What kind of beer is this?,other,0,1,1,0,0,mirror pale ale,unsuitable,mirror pale ale,mirror,mirror pond pale ale,mirror pale ale,mirror pale ale,pale ale,unanswerable,mirror pond
VizWiz_train_000000019380.jpg,VizWiz_train_000000019380.jpg,What is this box? What is this box?,other,1,1,0,0,0,chicken broth,chicken broth,chicken broth,chicken broth,soup,ingredients recipe,chicken broth,chicken broth,chicken broth,keduced sodi
VizWiz_train_000000019381.jpg,VizWiz_train_000000019381.jpg,What are these?,other,1,1,0,0,0,goldfish crackers,goldfish flavor blasted wild white cheddar,goldfish white cheddar,goldfish,wild white cheddar goldfish,goldfish crackers wild white cheddar flavor,goldfish,wild white cheddar goldfish crackers,goldfish flavor blasted wild white cheddar crackers,gold fish
VizWiz_train_000000019382.jpg,VizWiz_train_000000019382.jpg,What is this?,other,0,1,1,0,0,shoe horn,unanswerable,metal,unanswerable,unanswerable,holder,shoe horn,key,shoe horn,lever
VizWiz_train_000000019383.jpg,VizWiz_train_000000019383.jpg,What kind of tea or coffee is this?,other,1,1,1,0,0,extra bold sumatran reserve coffee,wefwef,green,green mountain coffee,extra bold,sumatran reserve,extra bold sumatran reserve,extra bold sumatran reserve,green mountain coffee extra bold,green mountain coffee
VizWiz_train_000000019386.jpg,VizWiz_train_000000019386.jpg,What color is this?,other,0,1,1,0,0,white,white,white green,white,white,rage,white,white,white,white
VizWiz_train_000000019390.jpg,VizWiz_train_000000019390.jpg,record. what does this captcha say?,other,1,1,0,0,0,shous,shous,shous,shous,shous,shous,shous,shous,shous,shous
VizWiz_train_000000019391.jpg,VizWiz_train_000000019391.jpg,What color is this? thank you.,other,0,1,1,0,0,white,white,grey,white,white,white,white,white,this white,white
VizWiz_train_000000019394.jpg,VizWiz_train_000000019394.jpg,Does it happen to say if it's homestyle?,yes/no,0,1,0,0,0,no,no,unanswerable,no,unsuitable,no,no,no,no,no
VizWiz_train_000000019395.jpg,VizWiz_train_000000019395.jpg,Whole tomatoes or diced tomatoes?,other,1,1,0,0,0,diced,diced,unanswerable,diced,unanswerable,diced,diced,diced,diced,diced
VizWiz_train_000000019398.jpg,VizWiz_train_000000019398.jpg,What is that?,other,0,1,0,0,0,this betsheet,blanket,blanket,blanket,shirt,pillowcase,sheet,sheet,fabric,unanswerable
VizWiz_train_000000019399.jpg,VizWiz_train_000000019399.jpg,What is this?,other,0,1,0,0,0,can,can,unsuitable,unanswerable,tomato sauce,can tomatoes,unanswerable,unanswerable,can food,can
VizWiz_train_000000019400.jpg,VizWiz_train_000000019400.jpg,What col...  What color is this shirt?,other,0,1,1,0,0,grey black,black grey,dark grey light grey,light grey black striped,black grey striped,dark grey light grey striped,grey,grey black,unsuitable,light dark grey
VizWiz_train_000000019402.jpg,VizWiz_train_000000019402.jpg,What's in this carton? ,other,1,1,0,0,0,custard,custard,ready to serve custard,custard,tesco ready to serve custard,custard,custard,custard,custard,custard
VizWiz_train_000000019404.jpg,VizWiz_train_000000019404.jpg,Can you tell what this product is?,other,1,1,0,0,0,yes,eewf,unanswerable,victoria lace,unsuitable,unanswerable,unsuitable,victoria lace,victoria lace,victoria lace
VizWiz_train_000000019405.jpg,VizWiz_train_000000019405.jpg,What gift card is this,other,0,1,0,0,0,coffee shop,tim hortons,tim hortons,tom hortons,tim hortons,unsuitable,unsuitable,unanswerable,gift card,tim hortons
VizWiz_train_000000019406.jpg,VizWiz_train_000000019406.jpg,"I need to know what model this modem is, and if you can tell, which lights are on near the bottom?",other,1,1,1,0,0,ct 5072t lights expect 1,comtrend ct 5072t lan ads power,unsuitable,comtrend,ct5072t lan ads power lights on,comtrend ct5072t modem,ct 5072t lan power ads,comtrend ct 5072t lan ads power,unsuitable,comtrend lan power atl
VizWiz_train_000000019409.jpg,VizWiz_train_000000019409.jpg,Can you read what's on that package?,other,1,1,0,0,0,soy lecithin granules,soy lecithin granules,soy lecithin granules,soy lecithin granules,soy lecithin granules,yes says puritans pride premium soy lecithin granules,soy lecithin granules,soy lecithin granules,yes,soy lecithin granules
VizWiz_train_000000019410.jpg,VizWiz_train_000000019410.jpg,What color is the nail polish?,other,0,1,1,0,0,peach,pink,pink,pink,pink,pink,pale pink,pink,orange,light pink
VizWiz_train_000000019411.jpg,VizWiz_train_000000019411.jpg,What is this object?,other,0,1,0,0,0,keyboard,keyboard,black cell phone,phone keyboard,unsuitable,cellphone keyboard,unanswerable,unanswerable,phone,smart phone
VizWiz_train_000000019412.jpg,VizWiz_train_000000019412.jpg,What color are the potatoes?,other,0,1,1,0,0,gold,gold,yellow,gold,gold,golden,yellow,gold,snacks,gold
VizWiz_train_000000019415.jpg,VizWiz_train_000000019415.jpg,What is in this bag?,unanswerable,1,1,0,0,0,green beans,unanswerable,unanswerable,beans,chopped green peppers,please turn bag over,vegetables,broccoli,vegetables,unanswerable
VizWiz_train_000000019416.jpg,VizWiz_train_000000019416.jpg,will you please describe this card and it orientation ie. upside down or right side up,other,1,1,0,0,0,death tarot upright sideways,table,lady on card pointed to left,turn 90 degrees to right,death card image woman in red dress side orientation,death card top facing left women red dress blue cape,death right side up,turned to left,death card laying sideways rotate clockwise,woman in red dress word death on
VizWiz_train_000000019418.jpg,VizWiz_train_000000019418.jpg,What is this?,other,1,1,0,0,0,bottle,toilet bowl cleaner,toilet bowl cleaner,toilet cleaner,toilet cleaner,unanswerable,cleaner,toilet cleaner,toilet bowl cleaner,toilet cleaner
VizWiz_train_000000019420.jpg,VizWiz_train_000000019420.jpg,What's the name of this movie?,other,1,1,0,0,0,vanishing goobers,vanishing bees,vanishing bees,vanishing bees,vanishing bee,vanishing bees,vanishing bees,vanishing bees,vanishing bees,vanishing bees
VizWiz_train_000000019422.jpg,VizWiz_train_000000019422.jpg,What is in the picture?,other,0,1,0,0,0,car,car,car,car,car,car,car,car,car store,car on road
VizWiz_train_000000019423.jpg,VizWiz_train_000000019423.jpg,What is this?,other,1,1,0,0,0,food item,corn,corn,whole kernal corn,unanswerable,corn,canned corn,corn,corn,can corn
VizWiz_train_000000019424.jpg,VizWiz_train_000000019424.jpg,What is this?,other,0,1,0,0,0,cartoon,postcard,cartoon picture,poster,abstract,abstract painting,cartoon,art modern,painting,picture
VizWiz_train_000000019425.jpg,VizWiz_train_000000019425.jpg,What this? What this?,other,0,1,1,0,0,hookah,hookah,candle holder,hookah,candles,hookah,hookahs,hookah,hooka,hookah shisa pipe
VizWiz_train_000000019428.jpg,VizWiz_train_000000019428.jpg,Which one is the blue one?,other,0,1,1,0,0,left 1,right,left,unsuitable,1 on right,on right,right,on right eye drops,1 on right,right
VizWiz_train_000000019429.jpg,VizWiz_train_000000019429.jpg,What product is this?,other,1,1,1,0,0,water,aquafina bottled water,bottled water,water,bottled water,water,bottled water,aquafina,water,aquafina water
VizWiz_train_000000019431.jpg,VizWiz_train_000000019431.jpg,What am I looking at?,other,0,1,1,0,0,cat yawning,cat yawning,grey cat,cat,cat,cat,cat,this cat meowing,cat,grey cat yawning
VizWiz_train_000000019433.jpg,VizWiz_train_000000019433.jpg,What is?,unanswerable,1,1,0,0,0,ticket,unsuitable,hard rock cafe see show,brochure,hard rock cafe,sign,hard rock ticket,unsuitable,hard rock cafe,hard rock cafe see show card
VizWiz_train_000000019434.jpg,VizWiz_train_000000019434.jpg,"Does this here look okay, the bread, look okay?",yes/no,0,1,1,0,1,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
VizWiz_train_000000019435.jpg,VizWiz_train_000000019435.jpg,What does this paper say?,other,1,1,0,0,0,toronto public library,services toronto public library,toronto public library,public library,toronto public library,toronto public library,toronto public library,services toronto public library,toronto public library,toronto public library
VizWiz_train_000000019438.jpg,VizWiz_train_000000019438.jpg,Did a pack of chips?,yes/no,0,1,0,0,0,unsuitable,unanswerable,yes,yes,yes,yes,yes,yes,yes,yes
VizWiz_train_000000019439.jpg,VizWiz_train_000000019439.jpg,What does the can say?,other,1,1,0,0,0,california healthy harvest,california healthy harvest premium quality,california healthy harvest premium quality,california healthy harvest,california healthy harvest,california healthy harvest premium quality,california healthy harvest premium quality,oranges,california healthy harvest,california healthy harvest
VizWiz_train_000000019441.jpg,VizWiz_train_000000019441.jpg,What colors are this?,other,0,1,1,0,0,blue yellow orange black,blue black white,blue red tan,blue orange yellow black,blue white black,blue black orange,blue yellow orange,yellow blue black,blue yellow black orange,blue yellow red green
VizWiz_train_000000019442.jpg,VizWiz_train_000000019442.jpg,What is this product?,other,1,1,0,0,0,corn starch,corn starch,corn starch,corn starch,corn starch,corn starch,corn starch,corn startch,corn starch,100% corn starch
VizWiz_train_000000019443.jpg,VizWiz_train_000000019443.jpg,What are the buttons on the washer from left to right?  ,other,1,1,0,0,0,wash rinse,wash rinse,wash rinse,wash rinse,wash rinse,wash rinse,wash rinse,wash rinse,wash rinse,wash rinse
VizWiz_train_000000019444.jpg,VizWiz_train_000000019444.jpg,what color is this?,other,0,1,1,0,0,grey,grey,grey,grey,grey,grey,grey,grey,grey,grey
VizWiz_train_000000019446.jpg,VizWiz_train_000000019446.jpg,What color are these pants?  ,other,0,1,1,0,0,blue,blue,blue,blue,blue,blue,medium blue,blue,dark blue,blue
VizWiz_train_000000019447.jpg,VizWiz_train_000000019447.jpg,What kind is it?,other,1,1,0,0,0,menäó»s degree invisible stick,degree cool rush invisible stick antiperspirant,degree cool rush,degree cool blast,degree,ewefw,deodorant,degree men invisible stick,degree deodorant,cool rush
VizWiz_train_000000019448.jpg,VizWiz_train_000000019448.jpg,in this box.,other,1,1,0,0,0,mac cheese,unsuitable,unanswerable,mac cheese,unanswerable,macaroni cheese,unsuitable,macaroni cheese,macaroni cheese,kraft mac cheese box cut off
VizWiz_train_000000019449.jpg,VizWiz_train_000000019449.jpg,"Starting from the left, which, what are these package?",other,1,1,0,0,0,taco seasoning other packet faced wrong way,taco seasoning,2 mccormick taco seasoning packages,taco seasoning,taco spices,taco seasoning unknown,taco sauce front taco sauce nutrition facts,taco seasoning,left taco seasoning cannot see right package label,taco seasoning
VizWiz_train_000000019452.jpg,VizWiz_train_000000019452.jpg,where is my slipper?,other,0,1,1,0,0,in front couch,dss,to left approximately at 9 oclock,to left by couch,left side,left,in floor forward to your left,carpet,left on floor by couch,by couch
VizWiz_train_000000019453.jpg,VizWiz_train_000000019453.jpg,What's this?,other,0,1,1,0,0,side dog,sweater,hand,hand,unsuitable,unsuitable,hand,hand,hand,hand
VizWiz_train_000000019454.jpg,VizWiz_train_000000019454.jpg,What is ,unanswerable,1,1,0,0,0,music,brahms symphonies overtures,cd,cd brahms symphonies overtures,cd,brahms symphonies,brahms symphonies overtures,unsuitable,symphonies overtures,unsuitable
VizWiz_train_000000019456.jpg,VizWiz_train_000000019456.jpg,What number is this?,number,1,1,0,1,0,2,2,unsuitable,2,unsuitable,2,no 1 4,2,unsuitable,2
VizWiz_train_000000019458.jpg,VizWiz_train_000000019458.jpg,What is in this jar? ,other,1,1,1,0,0,eggplant garlic spread,eggplant,eggplant spread,unanswerable,unsuitable,eggplant garlic spread,eggplant,eggplant garlic spread,eggplant spread,eggplant
VizWiz_train_000000019459.jpg,VizWiz_train_000000019459.jpg,Is there anything on the monitor?,yes/no,1,1,0,0,0,startup repair popup window,yes,startup repair checking system for problems screen,says startup repair checking your system for problems,startup repair box startup repair checking your system for problems,yes,yes,startup repair checking your system for problems,checking system for problems,start up repair checking your system for problems just starting
VizWiz_train_000000019460.jpg,VizWiz_train_000000019460.jpg,Can you read the label on this box?,yes/no,1,1,0,0,0,yes,no,hazelnut cream sandwich,yes,yes,yes,hazelnut cream filled sandwhich,yes,hazelnut cream,no
VizWiz_train_000000019461.jpg,VizWiz_train_000000019461.jpg,What is the saying on this?,other,1,1,0,0,0,pursue not things that catch your eye but things that catch your heart,pursue not things that catch your eye but things that capture your heart,pursue not things that catch your eye but things that capture your heart,pursue,pursue not things that catch your eye but things that capture your heart,pursue not things that catch your eye but things that capture your heart,pursue not things that catch your eye but things that capture your heart,pursue not things that catch your eye but things that capture your heart,pursue not things that catch your eye but things that capture your heart,pursue not things that catch your eye but things that capture your heart
VizWiz_train_000000019462.jpg,VizWiz_train_000000019462.jpg,What kind is this?,other,1,1,0,0,0,w,a&w root beer,w,unanswerable,a&w root beer,creme soda,a&w root beer,rootbeer,a&w cream soda,a&w
VizWiz_train_000000019463.jpg,VizWiz_train_000000019463.jpg,What is on the display of the thermostat?  ,unanswerable,1,1,0,0,0,room temperature,unanswerable,74,johnson controls,74,unanswerable,74,unanswerable,74,unanswerable
VizWiz_train_000000019464.jpg,VizWiz_train_000000019464.jpg,"What the colors of this shirt, and what does the logo say?",other,1,1,1,0,0,yellow white restaurant della casa,restaurant della casa yellow white,white yellow restaurant della casa,yellow white della casa,yellow white restaurant della casa,yellow white restaurant della casa,white yellow restaurant della casa,gold white restaurant della casa,white yellow restaurant della casa,yellow white restaurant della casa
VizWiz_train_000000019465.jpg,VizWiz_train_000000019465.jpg,Is this a striped sweater?,yes/no,0,1,1,0,0,yes,yes,yes,yes,yes,yes,yes,very well could be,yes,yes
VizWiz_train_000000019466.jpg,VizWiz_train_000000019466.jpg,"What, uh, color is this? Is this dark green or blue, and what color might match best with this color?",other,0,1,1,0,0,blue black would match,dark blue,dark blue black tan,dark blue black,dark blue black white,dark green black,dark green white black,black,dr,dark green cream color would match brown black
VizWiz_train_000000019467.jpg,VizWiz_train_000000019467.jpg,Could you tell me the recipe of this packet?,yes/no,1,1,0,0,0,no,yes,unanswerable,no,bake microwave,preheat oven to 350f,unsuitable,use microwave conventional oven,no,unanswerable
VizWiz_train_000000019468.jpg,VizWiz_train_000000019468.jpg,"What does, what does it say on this can?",other,1,1,0,0,0,polar seltzer,polar 100% natural seltzer calorie free,polar seltzer,polar 100% natural seltzer,polar seltzer,polar 100% natural seltzer,polar 100% natural seltzer calorie free,polar 100% natural seltzer calorie free,polar 100% natural seltzer,polar word can will say
VizWiz_train_000000019469.jpg,VizWiz_train_000000019469.jpg,What all do you see?,other,0,1,0,0,0,sky,front yard houses sky,houses,houses,street,landscape clouds sideways,neighborhood,grassstreettrees sky clouds,suburb tidy lawns houses,lawn neighborhood
VizWiz_train_000000019471.jpg,VizWiz_train_000000019471.jpg,This picture clear or do I need to adjust the camera?,other,0,1,0,0,1,yes,clear,clear,clear,adjust camera,clear,clear,not clear,adjust camera,clear
VizWiz_train_000000019472.jpg,VizWiz_train_000000019472.jpg,What is this?,other,0,1,0,0,0,watch,watch,watch,watch,wrist watch,watch,watch,watch,watch,watch
VizWiz_train_000000019475.jpg,VizWiz_train_000000019475.jpg,what color is this char please,other,0,1,1,0,0,tan,light green,light grey,grey,beige,beige,grey,grey,tan,beige
VizWiz_train_000000019476.jpg,VizWiz_train_000000019476.jpg,What is this?,other,1,1,1,0,0,batteries,4 triple batteries,pack batteries,triple batteries,duracell procell triple batteries,triple batteries,aaa batteries,batteries,batteries,batteries
VizWiz_train_000000019479.jpg,VizWiz_train_000000019479.jpg,What design does this rug have on it?,other,0,1,0,0,0,flowers,flowers,floral,flowers,flowers,large colorful flowers stitched designs,circles,flowers,floral,flowers
VizWiz_train_000000019480.jpg,VizWiz_train_000000019480.jpg,What's on the floor?,other,0,1,0,0,0,pants,sweatpants,clothes,clothes rug,clothes,boxers shorts,clothes,dirty clothes,clothes,pants
VizWiz_train_000000019481.jpg,VizWiz_train_000000019481.jpg,What is this?,other,0,1,1,0,0,mobile phone,smartphone,cell phone,phone,cell phone asking for location,phone,t mobile cellphone,phone,unsuitable,cell phone
VizWiz_train_000000019483.jpg,VizWiz_train_000000019483.jpg,What is this?,other,1,1,0,0,0,box triscuit crackers,triscuits,box triscuit,crackers,triscuit,triscuit,triscuit,triscuit,triscuit,box triscuit crackers
VizWiz_train_000000019485.jpg,VizWiz_train_000000019485.jpg,What color is this table? Brown.,other,0,1,1,0,0,brown,brown,brown,stripped light dark brown,browns,brown,brown,brown,gold,brown
VizWiz_train_000000019486.jpg,VizWiz_train_000000019486.jpg,Any idea what's on the sofa supposed to be?,yes/no,0,1,0,0,0,child carrier backpack,no,pack play,life jacket,foot,no,unanswerable,no,splint,brace
VizWiz_train_000000019487.jpg,VizWiz_train_000000019487.jpg,What color are these pull outs?,other,0,1,1,0,0,white blue,white,grey,white,unsuitable,light blue,white,pale blue,light,light blue denim
VizWiz_train_000000019488.jpg,VizWiz_train_000000019488.jpg,"Do you see a bug anywhere in this picture, thank you.",yes/no,0,1,0,0,0,no,no,no,no bug,no,no,no,no,no,no
VizWiz_train_000000019490.jpg,VizWiz_train_000000019490.jpg,Can you tell me what kind of soft drink this is please?,other,1,1,1,0,0,dr pepper,this dr pepper soda,unanswerable,dr pepper,dr pepper,dr pepper,dr pepper,dr pepper,dr pepper,dr pepper
VizWiz_train_000000019491.jpg,VizWiz_train_000000019491.jpg,What is this?,other,0,1,1,0,0,hair,hair,hair,hair,hair,hair,hair,hair,hair,hair
VizWiz_train_000000019492.jpg,VizWiz_train_000000019492.jpg,What the color is?,other,0,1,1,0,0,black white stripes yellow purse patch,white black stripes,blue white,white black striped,white black stripes,blue pin striped,grey white stripped,blue white,grey striped,white striped
VizWiz_train_000000019493.jpg,VizWiz_train_000000019493.jpg,Can you tell me what this bottle is please?  Thank you.,other,1,1,0,0,0,pear bath gel,sugared apricot bath gel,soap,bubble bath,not sure,unsuitable,sugared bath soap,sugared bath scrub,sugared bath product,soap
VizWiz_train_000000019494.jpg,VizWiz_train_000000019494.jpg,What color is this shirt?,other,0,0,1,0,0,white,grey,grey,grey,light grey,grey,grey,grey,light blue,brown
VizWiz_train_000000019495.jpg,VizWiz_train_000000019495.jpg,Please could you tell me what's in the packet?,other,1,1,1,0,0,food,unanswerable,cookies,gluten free cookies,cookies,cookies,unsuitable,cookies,cookies,no
VizWiz_train_000000019496.jpg,VizWiz_train_000000019496.jpg,What is this?,other,0,1,1,0,0,phone,phone,phone,iphone,phone,smart phone,smartphone,android phone,cell phone,verizon cellphone
VizWiz_train_000000019497.jpg,VizWiz_train_000000019497.jpg,What does the sky look like?,other,0,1,0,0,0,cloudy,cloudy,cloudy,storm clouds,overcast,rainy,cloudy,cloudy,cloudy,cloudy
VizWiz_train_000000019499.jpg,VizWiz_train_000000019499.jpg,What is this.,other,1,1,0,0,0,softsoap vanilla brown sugar,softsoap,hand soap,hand soap,solisoap,soap,hand soap,softsoap,soap,liquid soap
VizWiz_train_000000019500.jpg,VizWiz_train_000000019500.jpg,What color are the flowers?,other,0,1,1,0,0,pink,pink,pink,light purple,purple,pink,pink,purple,pink,purple
VizWiz_train_000000019501.jpg,VizWiz_train_000000019501.jpg,What color is this shirt?,other,0,1,1,0,0,looks purple,purple,purple,purple,purple,purple,purple,purple,purple,purple
VizWiz_train_000000019502.jpg,VizWiz_train_000000019502.jpg,"Is this lemon juice or lime juice, thank you.",other,1,1,0,0,0,erd,lime,lime juice,lime juice,lime juice,lime,lime,lime,lime juice,lime juice
VizWiz_train_000000019503.jpg,VizWiz_train_000000019503.jpg,What's the expiration date?,other,1,1,0,1,0,jul 19 12,19.07.12,july 19 12,july 19 2012,jul 19 12,july 19th 2012,july 19 2012,jul 19 12,july 19 12,jul 19 12
VizWiz_train_000000019504.jpg,VizWiz_train_000000019504.jpg,What's on the t-shirt? ,other,1,1,1,0,0,packers,rackers,packers,packers g,packers logo,packers,packers letter g,green bay packers,packers logo,green bay packers logo
VizWiz_train_000000019505.jpg,VizWiz_train_000000019505.jpg,Can you read and type the code here? Thanks.,unanswerable,1,1,0,0,0,no,no,unanswerable,unanswerable,no,unanswerable,no,no code slide to unlock,unanswerable,slide to unlock
VizWiz_train_000000019506.jpg,VizWiz_train_000000019506.jpg,What is this?,other,1,1,1,0,0,coke,diet coke,unsuitable,diet coke can,diet coke,coke,coke can,diet coke,coke,can soda
VizWiz_train_000000019507.jpg,VizWiz_train_000000019507.jpg,Can you tell me what the temperature is on this oven?,number,1,1,0,1,0,250,250,250,250,250,250,250,250,250 f,250 degrees
VizWiz_train_000000019508.jpg,VizWiz_train_000000019508.jpg,What does this box say on it?,other,1,1,0,0,0,unsuitable,icewine,icewine,icewine,icewine,icewine,icewine,icewine,icewine,icewine
VizWiz_train_000000019510.jpg,VizWiz_train_000000019510.jpg,"I'm not sure if this is either laundry detergent, or fabric softener, thank you.",other,1,1,0,0,0,laundry detergent,laundry detergent,laundry soap,laundry detergent,detergent,oxi clean laundry detergent,unanswerable,unanswerable,unanswerable,laundry detergent
VizWiz_train_000000019511.jpg,VizWiz_train_000000019511.jpg,Color of shirt.,other,0,1,1,0,0,navy blue green,blue mint green,blue green,blue black hives green,navy blue neon green,blue green,dark blue light green,green blue,blue green,blue green
VizWiz_train_000000019512.jpg,VizWiz_train_000000019512.jpg,What is this?,other,0,1,0,0,0,printer,printer,printer,printer,printer,printer,printer,printer,printer,printer
VizWiz_train_000000019514.jpg,VizWiz_train_000000019514.jpg,How many fingers?,number,0,1,0,1,0,4,4,4,4,4,4,4,4,4,4
VizWiz_train_000000019515.jpg,VizWiz_train_000000019515.jpg,What is this?,other,0,1,0,0,0,headphones,headphones,headphones,headphones,headphones,headphone,belt,headphones,headphones,head phones
VizWiz_train_000000019516.jpg,VizWiz_train_000000019516.jpg,what kind of noodles are these,other,1,1,0,0,0,spicy beef ramen noodles,spicy beef instant noodles,spicy beef,spicy beef,spicy beef,noodles,spicy beef,instant spicy beef,spicy beef,instant spicy beef
VizWiz_train_000000019517.jpg,VizWiz_train_000000019517.jpg,What flavor is this?,other,1,1,0,0,0,apple,appletini,appletini,appletini,apple,apple,unanswerable,appletini,unanswerable,apple
VizWiz_train_000000019518.jpg,VizWiz_train_000000019518.jpg,What is this?,other,1,1,0,0,0,patch,space academy patch,patch,commanders cup space academy patch,patch,space academy commanders cup patch,commanders space academy patch,commanders cup space academy patch,patch which says “commander’s space academy cup,budge
VizWiz_train_000000019521.jpg,VizWiz_train_000000019521.jpg,What is this?,other,0,1,0,0,0,coffee mug,shaver,coffee cup razor on desk,clutter on desk,electric shaver,shaver,mug,mug,coffee mug electric razor,unanswerable
VizWiz_train_000000019522.jpg,VizWiz_train_000000019522.jpg,Whats in the box?,unanswerable,1,1,0,0,0,grooming products,lotion,body wash,shower duo,unsuitable,mens beauty products,men hygiene products,unanswerable,unanswerable,gchomme
VizWiz_train_000000019527.jpg,VizWiz_train_000000019527.jpg,What color is the tapestry?,other,0,1,1,0,0,red green yellow black,multi color,multi colored,variety,multicolored yellows greens brown,yellow green black red purple,red green yellow,green red,multi colored,green red yellow
VizWiz_train_000000019528.jpg,VizWiz_train_000000019528.jpg,What is this?,other,1,1,0,0,0,pack cigarettes,they cigarettes,cigarettes,cigarettes,pack cigarettes,cigarettes,wides filters,cigarettes,camel filter wide cigarettes,filters
VizWiz_train_000000019530.jpg,VizWiz_train_000000019530.jpg,What can is this?,other,1,1,0,0,0,dole tropical fruit,dole tropical fruit,tropical fruit,tropical fruit,tropical fruit,dole tropical fruit,fruit,tropical fruit,dole,dole
VizWiz_train_000000019533.jpg,VizWiz_train_000000019533.jpg,What color is the shirt?,other,0,1,1,0,0,tan white striped,white tan,cream vertical khaki stripes,white tan stripes,beige white stripe,brown white,tan,cream,beige stripes,white tan stripes
VizWiz_train_000000019534.jpg,VizWiz_train_000000019534.jpg,What kind of cereal is this?,other,1,1,0,0,0,cheerios,cheerios,cheerios,cheerios,cheerios,cheerios,cheerios,cheerios,whole grain cheerios,cheerios
VizWiz_train_000000019535.jpg,VizWiz_train_000000019535.jpg,What kind of frozen dinner is this?,other,1,1,1,0,0,meat loaf gravy,meat loaf,meat loaf gravy,meat loaf gravy,meat loaf gravy,meat loaf gravy,meat loaf gravy,meatloaf,meat loaf gravy,meat loaf gravy
VizWiz_train_000000019536.jpg,VizWiz_train_000000019536.jpg,What color is this,other,0,1,1,0,0,grey,grey,white,grey,unsuitable,white,black white,white,black,white
VizWiz_train_000000019537.jpg,VizWiz_train_000000019537.jpg,What color is this purse?,other,0,1,1,0,0,brown,brown,light brown,tan,brown,brown,brown,beige,brown,brown
VizWiz_train_000000019538.jpg,VizWiz_train_000000019538.jpg,Please tell me what this vitamin product is. ,other,1,1,0,0,0,,freeda pure vitamin palmitate 15000 iu vitamin supplement,vitamin,pure vitamin palmitate 15000 iu,vitamin,vitamin palmitate 15000 iu,freeda,vitamin 15000 iu,freeda vitamin,vitamin
VizWiz_train_000000019539.jpg,VizWiz_train_000000019539.jpg,"Can you tell me what this says, please?",unanswerable,1,1,1,0,0,unanswerable,unanswerable,nothing,df,pink flowers on green vine,flower pattern,flowers vines,unanswerable,no,nothing
VizWiz_train_000000019542.jpg,VizWiz_train_000000019542.jpg,What is this item?,other,1,1,1,0,0,childs toy,unsuitable,bookends,flower bookends,book ends,bookends,book ends,craft box,box,bookends
VizWiz_train_000000019543.jpg,VizWiz_train_000000019543.jpg,What is the phone number for the contact center? ,other,1,1,0,0,0,0845 7 48 49 50,0845 7 48 49 50,0845 7 48 49 50,0845 7 48 49 50,8457484950,0845 7 48 49 50,0,0845 7 48 49 50,0845 7 48 49 50,0845 7 48 49 50
VizWiz_train_000000019544.jpg,VizWiz_train_000000019544.jpg,"Hopefully there are two bottles of white wine in the picture, can you tell me what they are please? Thank you.",unanswerable,1,1,1,1,0,unanswerable,i am unable to read bottles turn bottle on right 180 degrees,unanswerable,white,white wine,unanswerable,2 princes riesling,white wine bottles,no,unanswerable
VizWiz_train_000000019546.jpg,VizWiz_train_000000019546.jpg,Silver oak again. What year is this one?,number,1,1,0,0,0,2000,2000,2000,1999,1960,1999,2000,unsuitable,unsuitable,unsuitable
VizWiz_train_000000019547.jpg,VizWiz_train_000000019547.jpg,What is this?,other,0,1,1,0,0,buddha tombstones,grave stones,small stone images people,rocks,tomb stones,head stones,grave stones,stonege,statues,tombstones
VizWiz_train_000000019548.jpg,VizWiz_train_000000019548.jpg,What type of see saw is this?,other,1,1,0,0,0,sea salt,sea salt,sea salt,marshalls creek spices,sea salt,regular,unanswerable,sea salt,sea salt,unanswerable
VizWiz_train_000000019549.jpg,VizWiz_train_000000019549.jpg,What is this medication?,other,1,1,0,0,0,chloraseptic,chloraseptic sore throat,chloraseptic,chloraseptic,chloraseptic,chloraseptic,chloraseptic,chloraseptic,chloraseptic,unsuitable
VizWiz_train_000000019551.jpg,VizWiz_train_000000019551.jpg,What crisps are these?,other,1,1,0,0,0,vinegar,salt vinegar,unanswerable,vinegar,vinegar,vinegar,salt vinegar,salt vinegar,vinegar,walkers salt vinegar
VizWiz_train_000000019552.jpg,VizWiz_train_000000019552.jpg,Wondering what the date is on the package?,other,1,1,0,1,0,1 09 2012,jan 9 2012,1 09 2012,jan 09 2012,9-Jan,jan 09 2012,january 9 2012,jan 09 2012,jan 9 2012,jan 09 2012
VizWiz_train_000000019554.jpg,VizWiz_train_000000019554.jpg,What is this item?,other,1,1,0,0,0,card,chicken gravy mix,gravy mix,gravy mix,chicken gravy mix,chicken gravy mix,chicken gravy mix,chicken gravy mix,gravy mix,chicken gravy mix
VizWiz_train_000000019556.jpg,VizWiz_train_000000019556.jpg,What color?,other,0,1,1,0,0,pink,pink,pink,pink,pink,pink,pink,pink,pink,pink
