qid;question;ocr_text;handwritten_text
VizWiz_train_000000004087.jpg;What kind of coffee is this?;[];[]
VizWiz_train_000000004088.jpg;Tell me what this is.;[];['Culligan', "We've water , pure and!"]
VizWiz_train_000000004089.jpg;What is that?;['look', 'for', 'more', 'ea', 'over', '20', 'special', 'buys,', 'plus'];['over `` SOGGE\\ Says, OLIVE']
VizWiz_train_000000004090.jpg;What is this?;[];['Next', '1`', '\\Previous', 'MIC', '\\1:10 1 1 1:10 1 1:1 .1 101 1 8 . 8.1', 'SUMMIT.', '\\i . d . mated']
VizWiz_train_000000004095.jpg;What is this?;['564', 'o', 'photo', 'photo', 'ink', 'for', 'use', 'in', '5', 'cartridge', 'printers*', 'does', 'not', 'replace', '564', 'black*'];['FOR USE IN', '564', 'Does', 'NOT', 'Replace 564', 'Black*\\']
VizWiz_train_000000004096.jpg;What flavor coffee is this please?;[];['GOURMET']
VizWiz_train_000000004099.jpg;What is this?;['•live', 'finart', 'boneless,', 'skinl', 'chicken', 'breas', 'filet', 'rib', 'meat', 'containing#ftnoa', 'solution*', 'p', 'sure', 'freshness', 'ice', 'glaze', 'chwan'];["SCHWAN'S", 'FILET', 'WITH RIB MEAT', 'CHICKEN BREAST', 'CONTAININGLY TO A 12% SOLUTION', 'ICE GLAZED !CENSURE FRESHNESS', 'BONELESS, SKINL', '{`US !']
VizWiz_train_000000004101.jpg;What are in these two containers from left to right?;[];[]
VizWiz_train_000000004106.jpg;Does this say what type of wine this is?;['conch', 'a', 'y', 'toro', 'oebde'];[]
VizWiz_train_000000004109.jpg;What does this label say?;['equgte•', '$ectrun', '30', 'sunscreen'];['`VEE``E! IS', 'equate']
VizWiz_train_000000004114.jpg;What is this?;[];['port . dell.', 'com']
VizWiz_train_000000004117.jpg;What does the t-shirt say?;['draw', 'the', 'ofu', "masquerad'&", 'll', 'n', 'g', 'beer', 'gog', '"hiners', 'mderage', 'drinking', 'rsonal', 'space', 'invaders', '-legal', 'drugs', "'p", 'flops', 'with', 'socks', 'condhand', 'smoke'];['TH`']
VizWiz_train_000000004120.jpg;What kind of soda is this?;[];[]
VizWiz_train_000000004127.jpg;What is this? Please read.;['fresh', 'fqq€q', 'i', 'deserve', 'a', 'h', 'vat', 't', 'p'];[]
VizWiz_train_000000004128.jpg;This can;['swanson•'];[]
VizWiz_train_000000004129.jpg;What is in this container?;['22000', '01241'];['1287']
VizWiz_train_000000004134.jpg;What does it say?;['jilts', 'card', 'o.s', 'our', 'if', 'i60ci1)', 't', '1k', '1,', 't1.v1.ss', 'please', 'cfl', "'vi", 'if.', 'bed', 't0day'];['PLEASEIUNG THIS CARD ON YOUR', '\\THIROOM DOOR FACING OUT IF YOU', 'WOULD LIKE YOUR BED LINENS CHANGED', 'TOONY , OTHERWISE YOUR BED WILL BE', 'RENUDE WITH THE SAME LINENS', 'We will End`', 'with a high house keeping mand .']
VizWiz_train_000000004135.jpg;What is this?;[];[]
VizWiz_train_000000004137.jpg;What brand of omelettes are these?;[];[]
VizWiz_train_000000004139.jpg;what is this?;[];['list', 'ATURAL']
VizWiz_train_000000004151.jpg;WHAT IS THIS?;[];[]
VizWiz_train_000000004160.jpg;Is this still too blurry or can you tell what it is?;[];[]
VizWiz_train_000000004167.jpg;What brand of matches are these?;[];['`Re`` GET`lyn', 'Over', '18 7', '50', 'mom Long']
VizWiz_train_000000004168.jpg;I need to know what this box is. ;['auliflower', '8', 'ocuejous'];[]
VizWiz_train_000000004169.jpg;what does this say?;['o', 'birthdays', 'o', 'graduations', 'o', 'appreciation', 'o', 'anniversaries', 'holidays', 'any', 'and', 'all', 'of', 'the', 'above', 'a', 'old', 'place.', 'and', 'a".', '..', '*out', 'store,', 'any', 'reqaurant', 'foye.wekome', 'are', 'meeøed', 'amounts', 'from', '$20', 'to', 'sf,oo', 't"\'ior,•,', ',', '•no', 'each'];['GLIMCHER*', 'VISA']
VizWiz_train_000000004171.jpg;What does this say?;['ibuprofn'];[]
VizWiz_train_000000004173.jpg;What is this? ;[];[]
VizWiz_train_000000004174.jpg;What can is this?;[];['C']
VizWiz_train_000000004178.jpg;What is it? What is it?;['*chew', 'cleans', 'teeth', 'in', 'a', 'way', 'you', 'can', 'profan', 'peppermint', 'flavour', 'gar'];['watch Mea` JE`', "WRAL - FY'S", 'Extra', 'Professional.', 'Clean', 'sugarfree gum', '28 9 NET']
VizWiz_train_000000004180.jpg;What is this?;['gprc', 'accessibility', 'sup•', 'disability', 'service', 'handbook', '201211', 'üd2et/c'];['Grande Prairie Regional &', 'Accessibility Sup', 'Disability Service', 'Handbook 2012/7)', "I'm Horton ]"]
VizWiz_train_000000004181.jpg;Which bottle is coffee cream? The one on the left, or the one on the right?;[];['SHE', 'Jergens', 'Re -', 'late', 'Soothing', 'Aloe']
VizWiz_train_000000004183.jpg;This a qwerty or dvorak keyboard?;[];['``oldlolol`']
VizWiz_train_000000004186.jpg;What is this?;[];[]
VizWiz_train_000000004187.jpg;What is this?;['peter', 'weygandt', 'imported', 'weygandt.ntmn', 'unionville,', 'should', 'not', 'beverages', 'because', 'of', 'm', 'consumption', 'bmp-ages', 'vars'];['Peter WEYGANDT Selection', 'IMPORTED BY', 'WEYGANDT - METZLER', 'UNIONVILLE , PA', 'GOVERNMENT WARNING : IT ACCORDING', 'TO THE SURGEON GENERAL, WOMEN', 'SHOULD NOT DRINK ALCOHOLIC', 'BEVERAGES DURING\\', 'PREGNANCY', 'BECAUSE OF THE RISK OF BIRTH\\', 'DEFECTS.\\', '121 CONSUMPTION OF ALCOHOLC', 'BEVERAGES IMPAIRS YOUR ABILITY TO', 'DRIVE A CAR OR OPERATE MACHINERY', 'AND MAY CAUSE HEALTH PROBLEMS.\\', 'CONTAINS SULFITES\\', 'PRODUCT OF FRANCE']
VizWiz_train_000000004189.jpg;What does this piece of paper say?;['d9zdsw', 'ccel', '•asa', 'manufactured', 'by', 'f.', 'martin', '&', 'co.,', 'inc.'];['ONI" OS IS NIITTYW_^', 'MANUFACTURED BY', 'Martin 8 60;', 'EST . 1833', 'Martin', 'SP', 'MSP2 6P', '3 rd G . . 026"\' - 0. 60 mm 192/ 8 Phospho']
VizWiz_train_000000004192.jpg;What is this?;['sauce'];['MIL NATURAL', 'LEA & PERRINS', 'The Original', 'WORCESTER.SHIZA`', 'SAUCE', 'Underway, the Missshow!']
VizWiz_train_000000004197.jpg;What is the title of this CD?;['saouauva&'];[]
VizWiz_train_000000004199.jpg;Can you please tell me what kind of coffee or tea this is?;[];['\\D ) JOHN`']
VizWiz_train_000000004201.jpg;What is in this bottle?;[];['6', 'OCKEY', 'BBB', 'SAID', 'Haved']
VizWiz_train_000000004207.jpg;What is this?;[];['CAIFORNIA', '150', '2009']
VizWiz_train_000000004209.jpg;What is this?;[];['Super']
VizWiz_train_000000004210.jpg;What is this? I can take a picture of something and then it will tell me what it is.  And then I ask and I'll send it and just a second.;[];[]
VizWiz_train_000000004211.jpg;is this;[];[]
VizWiz_train_000000004214.jpg;What is this product?;['pure]', 'hand', 'sanitizer', '1<11', 'is', 'ftctail', 'safe', '8', 'fl', 'oz', '(236', 'ml)', '9652-650-f'];['BRAND GO', 'INSTANTHAND', 'SANITIZER', 'KILLS 99. 99 %)', 'Of GERMS', 'Not for Retail Sale*', '8 FL OZ ( 236 ML )', '9652- 650- F)']
VizWiz_train_000000004216.jpg;Is this readable?;['ci', 'itunes'];[]
VizWiz_train_000000004217.jpg;what is this;[];['`STOK', '{TOK', 'D', '_# 60', '1 0 me!', '. ``', '198 8 8']
VizWiz_train_000000004218.jpg;What color is this shirt and does it have any writing on the front side?;[];[]
VizWiz_train_000000004219.jpg;What is that black thing, underneath the hat? Thank you, I really appreciate it.;[];[]
VizWiz_train_000000004221.jpg;What is that?;[];['2012']
VizWiz_train_000000004223.jpg;What is this?;[];['CKENNY', 'With Duke , HEELLY']
VizWiz_train_000000004224.jpg;Is that soap or shampoo?;[];[]
VizWiz_train_000000004226.jpg;What's the flavor?;['grade', 'a'];['we Lids', 'Must`', 'Serving SQ`', '3290323098', 'Save lives"', 'plait', 'Total Fall`', 'Sahara', 'Trans /all', 'kron #`', 'fiber`^', '- PEVE`']
VizWiz_train_000000004229.jpg;Which one is the Diet Coke?;[];['Coke']
VizWiz_train_000000004231.jpg;For how long do I cook this in the microwave?;[];["Lite n' Easy", 'Sope shelby', 'Microwave', 'Heating', 'Instructions', '( Based on 100OW Microwave )|', 'Bollogine', '1 . Heat from frozen\\', '2 . Peel corner back before heating', '3 . Place tray in microwave', '1 . Heat on HIGH for 8 minutes', 'Important; Microwave ovens vary in', 'power. Adjust heating time accordingly', 'To test if meal is properly heated , place*', 'hands under the pack; if you feel any\\', 'cold spots return to the microwave for*', 'a further 30- 60 seconds .\\', 'Nutrition Panel', 'Per Serve', 'Per 1008', 'Energy', '1630k|', '389 call', '358K', 'Protein', 'Fat , Total', '123.58', '86 cal', '- Saturated', '\\6.78', '5.28', 'Carbohydrate', '0. 68\\', '- Sugars\\', '57:48\\', 'Dietary Fibre', '9.08', '12.68', '6. 8 8', '208', '851', 'Sodium\\', '965 ing', '212Ing', 'Menu Number !', '` Oil Mixed', '20/06 / 1}``']
VizWiz_train_000000004232.jpg;What is this item?;['grain', 'low', 'rat', 'mcilti-grain', 'cereal', 'cereal', 'net', 'wt', '2.22', 'oz', '(039'];["Kellogg's", 'LOW FAT', 'ranola', 'KD', 'WILL RAVIGING', 'MULTI - GRAIN CEREAL', 'CEREAL', 'NET WT 2. 22 0Z ( 639)']
VizWiz_train_000000004239.jpg;What kind of soup is this? Thank you;[];['Creation', 'Mushroom', 'Condor``']
VizWiz_train_000000004240.jpg;Does this pregnancy test show positive two lines or negative one line?;[];['pregnant CD', 'pregnant CID']
VizWiz_train_000000004241.jpg;what does the logo on the shirt;[];[]
VizWiz_train_000000004245.jpg;trying again. Can you give me the name of the CD please?;['go'];[]
VizWiz_train_000000004249.jpg;What kind of soup is this?;[];['(red', 'JUSHROOM']
VizWiz_train_000000004251.jpg;What is this?;[];[]
VizWiz_train_000000004254.jpg;Hello,web workers just like to check the picture on this card please.;[];['Have a Lovely', 'Birthday', '\\3 3 32 2^ ^}}', '\\* * /']
VizWiz_train_000000004257.jpg;What is the name of this ointment?;[];[]
VizWiz_train_000000004258.jpg;Can you please tell me what page number is on this page? Thank you>;['67', 'ich', 'chord', 'is', 'in', 'close'];['67', 'Ich chord is in close']
VizWiz_train_000000004261.jpg;How many calories are in this?;['nutrition', 'facts', 'sargse8floz(240mu', 'serancs', 'perrvontaæ', 'about', '6', 'pet', 'serving', 'calories50', 'cabresfromfat0', '%', 'daiw', 'value*', 'totalfatog', 'saturated', 'fat', 'og', 'traæfat0g', 'cholesterol', 'omg', 'sodium', '60m9', 'total', 'carbohydrate', '129', 'fiber'];['50% JUICE', 'Nutrition Facts', 'Serving Size 8 FL. OZ. 1240 ML )', 'Servings Per Container ABOUT 6', '\\mount Per Serving', 'Calories 50 Calories from Fat 0', '% Daily Value*\\', '90', 'Total Fat Og', 'Saturated Fat Og', '0 %', 'Trans Fat 09', '%0', 'Cholesterol Omg', 'Sodium Going', '3%', 'Potassium 150mg', 'Total Carbohydrate 129', '4%', 'Dietary Fiber Og', 'Sugars 109', 'gives you the powwow`', 'Protein 09', 'Vitamin A 15% - Vitamin C 70.0%', 'like preacher `^`', 'the number of ^', 'Calcium 2}|', '. fron 290', '$ 10%', 'JENNY & THE OFFICE', '!1!']
VizWiz_train_000000004266.jpg;What is this?;['chocolate', 'chunk', '&', 'chip', '24coooes'];['Game more At BURG CORP']
VizWiz_train_000000004274.jpg;What kind of bars are these? What flavor?;['dark', 'chocolate', 'chili', 'almond', 'only', '5g', 'sugar', 'nuts', '&', 'spices', '7g', 'fiber', '/', '6g', 'protein', 'all', 'natural/', 'non', 'gmo', "m'", 'gluten', 'free', 'sugar', 'alcohols', 'low', 'glycemic', 'low', 'sodium', 'no', 'trans', 'fats', 'no', 'sulphur', 'dioxide', 'no', 'hydrogenated', 'oils'];['\\CLUMIEN GRIZZ`', 'ALL WAINVEAL , NON E`` `', '\\ONLY 59 SUGAR', 'SEOLESBIAN', 'CINDY', 'EM``boli````']
VizWiz_train_000000004276.jpg;Hi there can you please tell me what flavor this is? ;[];['tir-in', 'sauce FOR Pasta', 'sweet', 'pepper']
VizWiz_train_000000004280.jpg;What is the label of this din?;[];['Ipod Nano']
VizWiz_train_000000004283.jpg;I know this is coffee, could you tell me what kind of coffee this is? What flavor?;['to', 'open', 'carton', 'push', 'finger', 'in', 'hole', 'and', 'gently', 'tear', 'along', 'perforation.', 'green', 'mountain', "coffee'", 'hazelnut', 'buttery', 'and', 'sweet', 'with', 'the', 'rich', 'flavor', 'ofwarm'];['dave ?" one eloy !I really tone', '`vonne`over {More BEER', '^CACRita)', 'whom`` ` On` get` due calm`come ``^`^``', '|204 74.0 ! !']
VizWiz_train_000000004285.jpg;What is the name of this perfume?;['always'];[]
VizWiz_train_000000004287.jpg;What is this item?;['bake', 'original', 'chicken', 'crispy', 'outside', 'ttt$ije!'];['person doing spysing Adying']
VizWiz_train_000000004292.jpg;Hi can you tell me what wine is this? Thank you.;['-itt', '-', 'by', 'tesco', '201', 'i'];['Jeanneuf - 2 21 - 3 3^', 'CHATEAUNEUF- DU- PAPE CONTROLA`', 'SELECTED BY TESCO', '2. 0 1 1']
VizWiz_train_000000004293.jpg;what is this magazine;[];['Twenty - Two Useful ADDS', 'for Blind iphone Users', '\\Second Edition', '^ Com^sami']
VizWiz_train_000000004297.jpg;What kind of food product is this?;['scpoø.'];["`` Gill's"]
VizWiz_train_000000004300.jpg;What number is this bill?;['library', 'of', 'parliament', 'c', 'a', 'du'];['ELEMENT . THE LIBRARY OF PARLIAMENT', '\\LA BIBLIOTHEQUE OU PARLEMENT. THE LIBRARY OF PA']
VizWiz_train_000000004304.jpg;What is this?;['saker', "josef's•", '100%', 'white', 'whole', 'wheat', '•', 'mflledfrom', '100%', 'isa', '•', 'good', 'source', 'of', 'fiber', '(4', 'grams', 'per', '•', 'use', 'in', 'place', 'of', 'all-purpose', 'or', 'regular', 'flour', 'for', 'wholesome,', 'rnfld', 'baked', 'net', 'vt.', '5', 'lb', '(2.27', 'kg)'];["BAKER JOSEF'S", '10 0 % WHITE', 'WHOLE WHEAT', 'NG FLOUR OR', '. Milled from 100% USA grown wheat', '. Good source of fiber ( 4 grams per serving*', '. Use in place of all- purpose or regular whole wither', 'four for wholesome , mild tasting baked goods', 'NET WT . 5 LB ( 2.27 ke ) __']
VizWiz_train_000000004305.jpg;What shirt is this?;[];['TREVOR TIME*']
VizWiz_train_000000004308.jpg;What is this?;[];['CES`', 'D']
VizWiz_train_000000004312.jpg;What's on this cup?;['panama', 'city'];[]
VizWiz_train_000000004313.jpg;What is in this package?;[];[]
VizWiz_train_000000004321.jpg;What is this product?;["juanita's", '\\', 'tradiclonalef', 'chile', 'verde', 'green', 'sauce'];['SHTYNODIOYUL SPLITS', '{ `` - F / A']
VizWiz_train_000000004322.jpg;What is this item, or seasoning?;['by', 'pure', 'and', 'natural', 'spices', 'indian', 'curry', 'powder', 'blk', 'garlic,', 'cumin,', 'tlmeiiic'];['NET WT 1207', 'CORIANDER, BLIK PEPPER , GARLIC, FENNEL', 'POWDER', 'CUMIN , TUMERIC', 'CURRY', 'INDIAN']
VizWiz_train_000000004335.jpg;What is this.;['4gb»', 'san)isk•'];['BELOVE`', 'HE\\ :`', 'JJKK`', 'THE']
VizWiz_train_000000004338.jpg;What is the title of this book, please?;['-_ckhadtolle', 'nowa', 'ziemia', 'éwiadomoéc1', 'sensu', 'iycia', 'bestseller', 'new', 'york', 'timesa', 'i', 'amazon.com', 'ksiqika', 'z', 'klubu', 'oprah', 'winfrey', '—', 'zob.', 'oprah.com'];['Eckhart TOLLE', 'NOWA', 'Veerelease ^MEN', 'SIONGUY YA`GILLY']
VizWiz_train_000000004343.jpg;Can you see the result of this test stick? Should be a smiley or a circle.;[];[]
VizWiz_train_000000004344.jpg;What kind of drink is this?;[];[]
VizWiz_train_000000004348.jpg;What is this?;['sunny', 'style', 'green', 'beans'];[]
VizWiz_train_000000004350.jpg;What is this?;[];["Welch's", '100^']
VizWiz_train_000000004352.jpg;Special K bars are these?;[];['Special']
VizWiz_train_000000004353.jpg;What kind of rice is this?;['lundberg', 'family', 'farms', 'since', '19±7', 'non', 'gmc'];['WIND`SOURCE', '20131201', '`` )', 'Bangmoproject . ONE']
VizWiz_train_000000004363.jpg;What is this? What is this?;['100', 'breeze&sy', 'i'];['12706', 'Kaitlin', '100', 'breeze - easy method !"', 'Flute', 'how Valentino\\']
VizWiz_train_000000004368.jpg;Could you please tell me if this is Chicken Tikka Masala with rice? Thank you.;['oreast', 'pieces', 'in', 'a', 'medium', 'ooa', 'sauce', 'with', 'fragrant', 'pilau', 'rice', "sainsbury's"];['`` Ellisondays', '`` Gotvee will to you .^evibe']
VizWiz_train_000000004371.jpg;Can you tell me what this bag of chips is please?;[];[]
VizWiz_train_000000004375.jpg;What is this?;['(', 'benadryl)', 'allergy'];[]
VizWiz_train_000000004377.jpg;What kind of juice is this?;[];[]
VizWiz_train_000000004378.jpg;What's in this can?;[];['Farm fresh', 'Tomatoes']
VizWiz_train_000000004379.jpg;What is this?;[];[]
VizWiz_train_000000004385.jpg;Which case is this?;[];['$14 1 # 1 0']
VizWiz_train_000000004388.jpg;What type of tea is this?;['•', 'o.', 'strand,', 'london', 'herbal', 'tea', '100%', 'natural', 'ingredients', 'pure', 'peppermint', 'naturally', 'caffeine', 'free', 'a', 'refreshing', 'herbal', 'tea', 'made', 'using', 'only', '100%', 'pure', 'peppermint.', '1', 'tea', 'bag'];['TWININGS', 'London', '$70 . 1706 . 216 THE STRAND , LONDON WICZ , ENGLAND', 'HERBAL TEA', '100% NATURAL INGREDIENTS', 'Pure Peppermint', 'NATURALLY CAFFEINE FREE', 'A refreshing herbal tea', 'made using only 100%', 'pure peppermint .', 'I tea bag']
VizWiz_train_000000004389.jpg;What is in this can?;['nutrition', 'facts', 'seru', 'size', '1/2', 'condensed', 'servingsabout25', 'calories60', 'calories', 'fromfat25', "'percent", 'dailyt/aluesß', 'are', 'based', 'on', 'a', 'calorie', 'diet', 'ingredients:', 'contains', 'or', '1', 'protein', 'inosinate,', 'soy', 'protein,', 'beta', 'triglycerides', 'allergy', 'sodium', 'content', 'distributedbi', 'serving', 'suggestion'];['Nutrition ^', 'Facts', 'Totalk', 'Serv. Size 1/2 cup ( 12^', 'S^', 'Allure .', 'condensed soup', 'Servings About 2. 5', 'Calories 60', 'Calories from Fat 25', '" Percent Daily Values ( ON`', 'are based on a 2 , 000', 'calorie diet .', 'INGREDIENTS : CHICKEN SAY`', 'CONTAINS 2% OR LESS OF. DELL!`', 'PROTEIN CONCENTRATE, OLOGY!`', 'INOSINATE , DISODIUM QUAMLET!`', 'SOY PROTEIN , BETA CAROTENE`', 'TRIGLYCERIDES, SOYLED`', 'ALLERGY WARNING: CONFUSE', 'Sodium content has been ^', 'DISTRIBUTED BY`', 'Wal- Mart Stores, Inc', 'Bentonville , AR 72710 0^', 'Best if used by date on can', '5` Em', 'SEV.S ."', '`IS', 'EPARTHIENT OF*', 'serving', 'suggestion']
VizWiz_train_000000004394.jpg;What does it say on the display?;[];[]
VizWiz_train_000000004396.jpg;What color is this shirt and what does it say?;['rll', 'st'];['AND!', 'DEL', 'ON ZZ', '13', '$15 7TH', 'LEAPI']
VizWiz_train_000000004397.jpg;Can you tell me what this package is please? I hope it doesn't look too awful,I'm sorry bags. ;['a', 'super', 'food', 'made', 'wholesome', 'soybeans', 'nutrition', 'facts', "2':", 'trnfz', 'ktwtlooz(283.5j'];['`DEE', 'SOLLIE @ @\\\\', 'wholesome soybeans', 'A Super Food made from', '\\^`s there', 'the Fat ! "', '& Half', 'the protein', '\\25484 4 0065.4^', 'Twice']
VizWiz_train_000000004399.jpg;what is this;[];['0000 00', '$6000 0 00', '16`00 0 0 0 0 0', '`60 00 00', '20`:00', "say . you don't have to tell .."]
VizWiz_train_000000004402.jpg;What's the expiration date on this nondairy cheese?;['uitern.', 'stretch', "*'ten", 'd•iya', 'mc;zæea', 'free', 'of', 'brand', 'prøucts', 'family', 'reg', 'www.daryafoods.', 'perishable', '•', 'kee', 'uged', '0k', 'cc'];['Mark`for Hired by Dolyn foods Inc.`', '( excluding coconut )', '`Match, # soy , promises and tree in', 'Made in & plans free of animal in`', '\\17214 - 91/19 91', 'May be frozen.', '\\RES HEHIRE', '(US ) Pacers / VER#`', 'After Opening best used within 7', 'PERISHABLE . KEEP RY', 'workedary stoods. co', 'check can the great reco', 'Thanks for choosing Daly', 'Andre', 'family look and fee', 'brand products can', '"PERCENT EMILY /^`ANY', 'OR, cholesterol and', '100% free of pres', 'Darya Mozzarela', 'gluten of other `', '(including casein', '\\SINGERS`', '\\Deery HER 19', 'stretch you love', 'Get the irresistis', 'Voted Gan`^ ^ ^ ^ 14', 'nachos, Quesa`', 'you can enjoy of', 'Frame F`', 'a delicious, break', 'Crazy a Mortar', 'alterris', '`re art']
VizWiz_train_000000004403.jpg;What book is this? Thanks.;['leon', 'shestov', 'chekhov', 'and', 'other', 'essays', 'new', 'introduction', 'by', 'sidney', 'monas', '42', 's', '9', '53nle'];['LEON SHIRESTION', 'Chekhov', 'and', 'Other Essays', 'New Introduction by Sidney Monas', '12 A', 'Ann Arbor Paperbacks', 'A 1 13']
VizWiz_train_000000004404.jpg;What's the name of this book?;[];['The', 'AND', 'OTHER', 'STORIES']
VizWiz_train_000000004406.jpg;What is the label on this bottle?;[];['Pinoils']
VizWiz_train_000000004410.jpg;What is this object?;[];['_molliVill', 'WOWlee', 'GIL AUDIO"', 'POWER BASS PORTABLE SPEAKER']
VizWiz_train_000000004413.jpg;Yes, I just need to know what the captcha in this image is, thank you.;[];[]
VizWiz_train_000000004414.jpg;What is this?;['-vs,q'];['THEREERY (D)', '`700 00 [ D]']
VizWiz_train_000000004415.jpg;Please describe this label. Thank you. ;['100%', 'pijr', 'qcs'];['GOODS NOUVEAU', 'FETPLUSINTENSY', '\\RUSRICHE E)', '`TOSEN', 'Seeallow`']
VizWiz_train_000000004418.jpg;What is this item?;[];['GLASS TUMBLERS']
VizWiz_train_000000004422.jpg;What is the phone number on the printer?;['uvano', '*antoormachines.', '105.', 't', '514', 'bg', 'enschede', '81', 'fax', '053-433', '69', '93'];['Liquivano', 'KANTOORMACHINES .', 'Dearningerstraat 105. 7514 BG Enschede', 'TEL 053- 435 31 81. FAX 053-433 69 93\\']
VizWiz_train_000000004423.jpg;What are in these?;[];['Oil', '@', '@', 'Arizona', '\\SUILLEDIC']
VizWiz_train_000000004424.jpg;What is this can?;[];['Suitritis', 'Serving Size )12', 'Servings Per Com`', 'Around Pex Barter', 'Calories &^ ^`', 'Total Fall', 'Saturatedfat', 'Trans Fully', 'Cholesterol in`', 'Sodium^g', 'Total Carbohydrate']
VizWiz_train_000000004425.jpg;I need to know what this is, thank you in advance.;['topéca', '•', '.wsv.', '-', "joedot's", 'corre', 'duv', '10', 'drinks,', 'tue', 'louted', 'wurum', 'dwelling', '119', 's.', 'ave', 'tulsa,', '0k', '74120', '919-592-10"'];['I', 'TOPECA', '\\20290', "JOEBOT'S", 'COFFEE BAR', 'BUY TO DRINKS,', 'GET THE WITH FREE !', '{`$ 31 14', '5', '16 / 17 1 /8 / 191', '170', 'LOCATED WITHIN', 'DWELLING SPACES', '179 5. DETROIT AVE', 'TULSA, OK 7 $120', '918- 582- 1038']
VizWiz_train_000000004427.jpg;What color is this?;['ipad', 'smart', 'case'];['PEC Smeri Case']
VizWiz_train_000000004430.jpg;What is this?;['telstra', '3c', '9:44', 'thursday,', '17', 'january', 'lock'];['O']
VizWiz_train_000000004431.jpg;What is this season?;['celery', 'flakes'];['NET WT. 202', 'FLAKES', 'CELERY']
VizWiz_train_000000004432.jpg;What's the 5 digit number on the top left corner? thanks.;['save'];['SAVE', 'ENERGY', '$379 78^', 'HEAT', '29', 'TARGET TENNE']
VizWiz_train_000000004436.jpg;Is this red or white wine please?;['of', 'new', 'zealand', '750', 'ml', 'grasshopper', 'rock', 'r', 'al', 'ota', 'g', 'ti', 'h', 'opperrock.ce.ll'];['750 m!`', 'Wine of New Zealand', 'Iimported by :`', 'WHITE NIREDWINES. CON LTD , Nonitch Wei`', '1 20 0', 'Hottest by :`', "Winpro I'd , Cromwell . New Zealand for Grasshoppers", 'Grasshopper Rock', 'CENTRAL OTAGO', 'IN', 'It inemaker Canal Bin#`', '( millions approximately &. 1 standard^', 'I contains sulphites\\', '750mil', 'I mine Vient; exx products', '\\142 }^', 'WWW . Grass hopperrock . co...']
VizWiz_train_000000004441.jpg;What is this please?;[];['` Verde Form!', '`meet Pepper']
VizWiz_train_000000004443.jpg;What is this?;[];['Bratton']
VizWiz_train_000000004448.jpg;What is in this package?;['gas', 'belie', 'aue', 'size', 'gas'];['VS', 'VIKING', 'VS', 'NEW !', 'FELLEH', 'KATRA STRENGTH', 'PASTRELIGION!']
VizWiz_train_000000004458.jpg;What kind of soup is this please? ;['souf', 'cooking', 'ofchicken'];['\\\\MAKING', 'TR` SOON`NE', 'mof Chicken', 'NET WT . 10 1 1 : 02. 130^']
VizWiz_train_000000004459.jpg;What is this?;['whites'];['LILLE']
